"Address","MahMorajeh","Fasl","weight","NoeKhn","Takmil","TakmilDescA","TakmilDescB","TakmilDescC","Jaygozin","JaygozinDescA","JaygozinDescB","JaygozinDescC","BlkAbdJaygozin","RadifJaygozin","IsTel","FVam"
10204028317,"07",2,1779.70100284178,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
10204028324,"07",2,1779.70100284178,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
10204028326,"07",2,1779.70100284178,1,2,NA,2,NA,1,NA,NA,NA,"000004",25,2,1
10222034317,"07",2,769.457732685126,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
10222034321,"07",2,769.457732685126,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
10222034322,"07",2,769.457732685126,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
10215031914,"07",2,1282.31335869795,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
10215031917,"07",2,1282.31335869795,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
10210030729,"07",2,1666.29392423495,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
10220033526,"07",2,1225.5103558092,1,2,NA,1,NA,1,NA,NA,NA,"000003",27,2,1
10220033529,"07",2,1225.5103558092,1,2,NA,1,NA,1,NA,NA,NA,"000003",28,2,1
10220033917,"07",2,1225.5103558092,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
10207030319,"06",2,2884.57411399986,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
10207030324,"06",2,2884.57411399986,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
10207030326,"06",2,2884.57411399986,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
10207030329,"06",2,2884.57411399986,1,2,NA,1,NA,1,NA,NA,NA,"000001",28,2,1
10215031920,"07",2,1282.31335869795,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
10222034326,"07",2,769.457732685126,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
10222034329,"07",2,769.457732685126,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
10210030718,"07",2,1666.29392423495,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
10210030717,"07",2,1666.29392423495,1,2,NA,1,NA,1,NA,NA,NA,"000003",15,2,1
10210030720,"07",2,1666.29392423495,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
10210030723,"07",2,1666.29392423495,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
10210030726,"07",2,1666.29392423495,1,2,NA,1,NA,1,NA,NA,NA,"000003",27,2,1
10201026720,"06",2,2522.7187737304,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
10201026723,"06",2,2522.7187737304,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
10201026726,"06",2,2522.7187737304,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
10202027123,"07",2,2058.59668955223,1,2,NA,1,NA,1,NA,NA,NA,"000002",24,2,1
10202027126,"07",2,2058.59668955223,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
10202027129,"07",2,2058.59668955223,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
10210031126,"05",2,1999.55270908194,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
10207029526,"07",2,5769.14822799972,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
10216032714,"07",2,1833.99696564034,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
10216032717,"07",2,1833.99696564034,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
10207029529,"07",2,5769.14822799972,1,2,NA,1,NA,1,NA,NA,NA,"000002",25,2,2
10206029123,"07",2,1795.08532375114,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
10206029126,"06",2,1795.08532375114,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
10206029129,"06",2,1795.08532375114,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
10207029917,"07",2,3846.09881866648,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
10207029920,"06",2,3846.09881866648,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
10207029929,"07",2,3846.09881866648,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303042017,"05",2,920.455500298837,1,2,NA,1,NA,1,NA,NA,NA,"000001",13,1,1
10302036114,"05",2,1422.1236321143,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10302036123,"05",2,1422.1236321143,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10302036126,"05",2,1422.1236321143,1,2,NA,1,NA,1,NA,NA,NA,"000008",30,1,1
10302036120,"05",2,1422.1236321143,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10302036129,"05",2,1422.1236321143,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10302036118,"05",2,1422.1236321143,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303040426,"05",2,1730.46357116276,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
10303040429,"05",2,1730.46357116276,1,2,NA,1,NA,1,NA,NA,NA,"000001",30,1,NA
10303040418,"05",2,1730.46357116276,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303040420,"05",2,1730.46357116276,1,2,NA,1,NA,1,NA,NA,NA,"000001",23,1,1
10303040413,"05",2,1730.46357116276,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303042023,"05",2,920.455500298837,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303042014,"05",2,920.455500298837,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303042020,"05",2,920.455500298837,1,2,NA,1,NA,1,NA,NA,NA,"000001",24,1,1
10303042026,"05",2,920.455500298837,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303042029,"05",2,920.455500298837,1,2,NA,1,NA,1,NA,NA,NA,"000001",28,1,2
10320046416,"05",2,1059.64456849014,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10320046418,"05",2,1059.64456849014,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10320046426,"05",2,1059.64456849014,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10320046429,"05",2,1059.64456849014,1,2,NA,1,NA,1,NA,NA,NA,"000003",25,1,1
10320046422,"05",2,1059.64456849014,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
10320046424,"05",2,1059.64456849014,1,2,NA,2,NA,1,NA,NA,NA,"000002",21,1,2
10312044918,"05",2,1216.05150518173,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10312044917,"05",2,1216.05150518173,1,2,NA,1,NA,1,NA,NA,NA,"000001",13,1,1
10312044929,"05",2,1216.05150518173,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10312044919,"05",2,1216.05150518173,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10312044926,"05",2,1216.05150518173,1,2,NA,1,NA,1,NA,NA,NA,"000001",25,1,1
10312044921,"05",2,1216.05150518173,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303037626,"05",2,2253.7421615526,1,2,NA,4,NA,1,NA,NA,NA,"000002",25,1,2
10303037619,"05",2,2253.7421615526,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303037623,"05",2,2253.7421615526,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303037629,"05",2,2253.7421615526,1,2,NA,1,NA,1,NA,NA,NA,"000002",28,1,2
10303037617,"05",2,2253.7421615526,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10307043629,"05",2,1745.53937413309,1,2,NA,1,NA,1,NA,NA,NA,"000001",28,1,1
10307043626,"05",2,1745.53937413309,1,2,NA,1,NA,1,NA,NA,NA,"000001",27,1,1
10307043623,"05",2,1745.53937413309,1,2,NA,1,NA,1,NA,NA,NA,"000001",22,1,1
10307043620,"05",2,1745.53937413309,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10307043616,"05",2,1745.53937413309,1,2,NA,1,NA,1,NA,NA,NA,"000001",17,1,1
10307043613,"05",2,1745.53937413309,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10315047916,"05",2,381.594964872515,1,2,NA,1,NA,1,NA,NA,NA,"000008",18,1,2
10315047920,"05",2,381.594964872515,1,2,NA,1,NA,1,NA,NA,NA,"000021",21,1,1
10315047926,"05",2,381.594964872515,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10315047929,"05",2,381.594964872515,1,2,NA,1,NA,1,NA,NA,NA,"000032",28,1,1
10315047914,"05",2,381.594964872515,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303036620,"06",2,2075.42349124726,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303036626,"06",2,2075.42349124726,1,2,NA,1,NA,1,NA,NA,NA,"000003",27,1,1
10303036613,"06",2,2075.42349124726,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303036629,"06",2,2075.42349124726,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303036617,"06",2,2075.42349124726,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303036624,"06",2,2075.42349124726,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303039026,"05",2,2646.24500442215,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303039029,"05",2,2646.24500442215,1,2,NA,1,NA,1,NA,NA,NA,"000001",25,1,1
10303039014,"05",2,2646.24500442215,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303039020,"05",2,2646.24500442215,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303039015,"05",2,2646.24500442215,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303039023,"05",2,2646.24500442215,1,2,NA,1,NA,1,NA,NA,NA,"000001",24,1,1
10303039520,"06",2,2646.24500442215,1,2,NA,1,NA,1,NA,NA,NA,"000002",21,1,1
10303039513,"06",2,2646.24500442215,1,2,NA,1,NA,1,NA,NA,NA,"000001",17,1,1
10303039515,"06",2,2646.24500442215,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303039526,"06",2,2646.24500442215,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303039523,"06",2,2646.24500442215,1,2,NA,1,NA,1,NA,NA,NA,"000002",19,1,1
10303039529,"06",2,2646.24500442215,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303038115,"06",2,2233.41212189557,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303038113,"06",2,2233.41212189557,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
10303038126,"06",2,2233.41212189557,1,2,NA,1,NA,1,NA,NA,NA,"000001",28,1,1
10303038123,"06",2,2233.41212189557,1,2,NA,1,NA,1,NA,NA,NA,"000001",24,1,1
10303038120,"06",2,2233.41212189557,1,2,NA,1,NA,1,NA,NA,NA,"000001",22,1,1
10303038129,"06",2,2233.41212189557,1,2,NA,1,NA,1,NA,NA,NA,"000001",30,1,1
10310044014,"06",2,1606.59433872368,1,2,NA,1,NA,1,NA,NA,NA,"000004",18,1,NA
10310044026,"06",2,1606.59433872368,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
10310044020,"06",2,1606.59433872368,1,2,NA,1,NA,1,NA,NA,NA,"000005",24,1,1
10310044023,"06",2,1606.59433872368,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10310044013,"06",2,1606.59433872368,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
10310044029,"06",2,1606.59433872368,1,2,NA,4,NA,1,NA,NA,NA,"000005",27,1,1
10314045321,"06",2,1380.20121038525,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10314045326,"06",2,1380.20121038525,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10314045317,"06",2,1380.20121038525,1,2,NA,1,NA,1,NA,NA,NA,"000003",14,1,NA
10314045323,"06",2,1380.20121038525,1,2,NA,1,NA,1,NA,NA,NA,"000003",20,1,2
10314045313,"06",2,1380.20121038525,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
10314045329,"06",2,1380.20121038525,1,2,NA,1,NA,1,NA,NA,NA,"000007",30,1,2
10305042614,"06",2,1108.93316493191,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
10305042626,"06",2,1108.93316493191,1,2,NA,1,NA,1,NA,NA,NA,"000007",25,1,2
10305042616,"06",2,1108.93316493191,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10305042623,"06",2,1108.93316493191,1,2,NA,1,NA,1,NA,NA,NA,"000004",21,1,1
10305042629,"06",2,1108.93316493191,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10305042620,"06",2,1108.93316493191,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10315047923,"05",2,381.594964872515,1,2,NA,1,NA,1,NA,NA,NA,"000021",24,1,2
10303041014,"06",2,1786.57303449598,1,2,NA,1,NA,1,NA,NA,NA,"000002",18,1,2
10303041029,"06",2,1786.57303449598,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303041020,"06",2,1786.57303449598,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303041026,"06",2,1786.57303449598,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303041019,"06",2,1786.57303449598,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303041013,"06",2,1786.57303449598,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
10322046929,"07",2,1699.55275212287,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10322046926,"07",2,1699.55275212287,1,2,NA,1,NA,1,NA,NA,NA,"000003",30,1,1
10322046923,"07",2,1699.55275212287,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10322046913,"07",2,1699.55275212287,1,2,NA,1,NA,1,NA,NA,NA,"000001",16,1,2
10322046920,"07",2,1699.55275212287,1,2,NA,1,NA,1,NA,NA,NA,"000001",19,1,1
10322046917,"07",2,1699.55275212287,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303041417,"07",2,2093.29512658299,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303041426,"07",2,2093.29512658299,1,2,NA,1,NA,1,NA,NA,NA,"000001",27,1,1
10303041420,"07",2,2093.29512658299,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10311044526,"07",2,578.267310576587,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
10311044516,"07",2,578.267310576587,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10311044520,"07",2,578.267310576587,1,2,NA,1,NA,1,NA,NA,NA,"000004",19,1,NA
10311044529,"07",2,578.267310576587,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
10311044518,"07",2,578.267310576587,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10311044521,"07",2,578.267310576587,1,2,NA,1,NA,1,NA,NA,NA,"000007",24,1,1
10303038518,"07",2,2680.09454627468,1,2,NA,1,NA,1,NA,NA,NA,"000001",13,1,1
10303038523,"07",2,2680.09454627468,1,2,NA,1,NA,1,NA,NA,NA,"000002",22,1,1
10303038526,"07",2,2680.09454627468,1,2,NA,1,NA,1,NA,NA,NA,"000004",30,1,1
10303038514,"07",2,2680.09454627468,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303038520,"07",2,2680.09454627468,1,2,NA,1,NA,1,NA,NA,NA,"000002",19,1,1
10323047423,"07",2,369.754855825073,1,2,NA,1,NA,1,NA,NA,NA,"000005",22,1,1
10323047418,"07",2,369.754855825073,1,2,NA,1,NA,1,NA,NA,NA,"000003",15,1,1
10323047414,"07",2,369.754855825073,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10323047420,"07",2,369.754855825073,1,2,NA,1,NA,1,NA,NA,NA,"000005",19,1,1
10323047429,"07",2,369.754855825073,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10323047426,"07",2,369.754855825073,1,2,NA,1,NA,1,NA,NA,NA,"000007",27,1,1
10303037020,"07",2,2075.42349124726,1,2,NA,1,NA,1,NA,NA,NA,"000001",22,1,1
10303037016,"07",2,2075.42349124726,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303037021,"07",2,2075.42349124726,1,2,NA,2,NA,1,NA,NA,NA,"000001",23,1,1
10303037026,"07",2,2075.42349124726,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303037013,"07",2,2075.42349124726,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303037029,"07",2,2075.42349124726,1,2,NA,1,NA,1,NA,NA,NA,"000001",27,1,1
10303041424,"07",2,2093.29512658299,1,2,NA,1,NA,1,NA,NA,NA,"000001",21,1,1
10303041429,"07",2,2093.29512658299,1,2,NA,1,NA,1,NA,NA,NA,"000001",30,1,1
10303041418,"07",2,2093.29512658299,1,2,NA,1,NA,1,NA,NA,NA,"000001",14,1,2
10319045918,"07",2,994.135323928414,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10319045920,"07",2,994.135323928414,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10319045929,"07",2,994.135323928414,1,2,NA,1,NA,1,NA,NA,NA,"000014",30,1,1
10319045926,"07",2,994.135323928414,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10319045923,"07",2,994.135323928414,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10306043126,"07",2,2006.16638519571,1,2,NA,2,NA,1,NA,NA,NA,"000001",28,1,1
10306043113,"07",2,2006.16638519571,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10306043120,"07",2,2006.16638519571,1,2,NA,1,NA,1,NA,NA,NA,"000001",19,1,1
10306043121,"07",2,2006.16638519571,1,2,NA,3,NA,1,NA,NA,NA,"000001",22,1,1
10306043129,"07",2,2006.16638519571,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10306043115,"07",2,2006.16638519571,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303040029,"07",2,1463.25671324019,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303040020,"07",2,1463.25671324019,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303040026,"07",2,1463.25671324019,1,2,NA,1,NA,1,NA,NA,NA,"000002",25,1,2
10303040018,"07",2,1463.25671324019,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
10303040014,"07",2,1463.25671324019,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10303040021,"07",2,1463.25671324019,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10412056617,"05",2,1331.78930696034,1,2,NA,7,"هشتاد و هشت",1,NA,NA,NA,"000003",18,1,NA
10412056620,"05",2,1331.78930696034,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
10412056626,"05",2,1331.78930696034,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
10401049415,"05",2,3723.02976454641,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
10401049419,"05",2,3723.02976454641,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
10401049426,"05",2,3723.02976454641,1,2,NA,7,"هشتاد و هشت",1,NA,NA,NA,"000003",27,1,NA
10401049429,"05",2,3723.02976454641,1,2,NA,7,"هشتاد و هشت",1,NA,NA,NA,"000003",28,1,NA
10401048129,"05",2,14892.1190581856,1,2,NA,7,"هشتاد و هشت",1,NA,NA,NA,"000003",28,1,NA
10410055426,"05",2,1775.62583950727,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
10410055424,"05",2,1775.62583950727,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
10410055417,"05",2,1775.62583950727,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
10410055421,"05",2,1775.62583950727,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
10401048521,"06",2,2482.01984303094,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
10401048520,"06",2,2482.01984303094,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
10401048526,"06",2,2482.01984303094,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
10401048513,"06",2,2482.01984303094,1,2,NA,1,NA,1,NA,NA,NA,"000002",16,2,NA
