"Address","DYCOL01","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08","DYCOL09","DYCOL10"
20011394629,"01",1,1,"36","1","2","2",1,1
20011394629,"02",2,2,"29","1","2","1",5,1
20011394629,"03",3,1,"10","1","1","1",4,4
20011394629,"04",3,1,"05",NA,NA,NA,NA,NA
20011394626,"01",1,1,"72","2",NA,NA,6,1
20011394626,"02",2,2,"64","2",NA,NA,5,1
20011394626,"03",3,1,"24","1","2","6",1,4
20011394626,"04",3,2,"29","1","2","6",5,1
20011394623,"01",1,1,"57","1","2","1",1,1
20011394623,"02",2,2,"55","1","2","1",5,1
20011394623,"03",3,1,"32","1","2","2",1,4
20009393019,"01",1,1,"42","1","2","2",1,1
20012395826,"01",1,1,"48","1","2","1",1,1
20012395826,"02",2,2,"44","1","2","2",5,1
20012395826,"03",3,1,"23","1","2","2",1,4
20012395826,"04",3,1,"11","1","1","1",4,4
20009393026,"01",1,1,"61","1","2","1",1,1
20009393026,"02",2,2,"60","2",NA,NA,5,1
20009393026,"03",3,2,"25","1","2","2",5,3
20007391817,"01",1,1,"85","1","2","1",3,1
20007391817,"02",2,2,"72","2",NA,NA,5,1
20011394614,"01",1,1,"57","2",NA,NA,1,1
20011394614,"02",2,2,"50","2",NA,NA,5,1
20011394614,"03",3,2,"18","1","1","6",4,4
20012395829,"01",1,1,"60","1","2","1",3,1
20012395829,"02",2,2,"57","1","2","1",5,1
20006389426,"01",1,1,"51","1","2","6",1,1
20006389426,"02",2,2,"39","1","2","4",5,1
20006389426,"03",3,2,"17","1","1","3",4,4
20006389426,"04",3,2,"16","1","1","3",4,4
20006389426,"05",3,1,"11","1","1","1",4,4
20006389421,"01",1,1,"38","1","2","1",1,1
20006389421,"02",2,2,"32","1","2","1",5,1
20006389421,"03",3,1,"09","1","1","1",NA,NA
20006389421,"04",3,1,"03",NA,NA,NA,NA,NA
20009393015,"01",1,1,"54","1","2","2",3,1
20009393015,"02",2,2,"43","1","2","2",5,1
20002385819,"01",1,1,"58","1","2","1",1,1
20002385819,"02",2,2,"51","1","2","1",5,1
20002385819,"03",3,1,"19","1","2","4",6,4
20013397023,"01",1,1,"37","1","2","4",1,1
20013397023,"02",2,2,"30","1","2","4",5,1
20013397023,"03",3,2,"10","1","1","1",4,4
20013397023,"04",3,2,"04",NA,NA,NA,NA,NA
20013397029,"01",1,1,"50","1","2","2",1,1
20013397029,"02",2,2,"48","1","2","1",5,1
20013397029,"03",3,1,"12","1","1","2",4,4
20013397029,"04",3,2,"10","1","1","1",4,4
20009393017,"01",1,1,"60","1","2","2",3,1
20009393017,"02",2,2,"54","1","2","1",5,1
20009393017,"03",3,1,"19","1","1","3",4,4
20002385813,"01",1,2,"87","2",NA,NA,3,2
20010393415,"02",2,2,"43","1","2","1",5,1
20010393415,"03",3,2,"12","1","1","1",4,4
20010393415,"04",3,2,"05",NA,NA,NA,NA,NA
20007391414,"01",1,1,"44","1","2","1",1,1
20007391414,"02",2,2,"36","1","2","1",5,1
20007391414,"03",3,1,"20","1","2","5",1,4
20007391414,"04",3,1,"13","1","1","2",4,4
20007391414,"05",3,1,"06","1","1","1",NA,NA
20005389023,"01",1,1,"84","2",NA,NA,3,1
20005389023,"02",2,2,"65","2",NA,NA,5,1
20005389023,"03",3,1,"45","1","2","2",1,4
20005389023,"04",3,2,"26","1","2","6",2,4
20007392617,"01",1,1,"32","1","2","6",1,1
20007392617,"02",2,2,"24","1","2","4",5,1
20010393826,"01",1,1,"53","1","2","2",3,1
20010393826,"02",2,2,"45","1","2","1",5,1
20010393826,"03",3,1,"20","1","2","4",2,4
20010393826,"04",3,1,"18","1","1","3",4,4
20010393826,"05",3,2,"07","1","1","1",NA,NA
20012396221,"01",1,1,"56","1","2","1",1,1
20012396221,"02",2,2,"50","1","2","1",5,1
20010393414,"01",1,1,"75","2",NA,NA,3,1
20010393414,"02",2,2,"77","2",NA,NA,5,1
20010393429,"01",1,1,"70","1","2","2",3,1
20010393429,"02",2,2,"59","1","2","1",5,1
20006389413,"01",1,1,"54","1","2","2",1,1
20006389413,"02",2,2,"50","2",NA,NA,5,1
20006389413,"03",3,2,"28","1","2","6",1,4
20006389413,"04",3,1,"25","1","2","6",2,4
20006389413,"05",3,2,"18","1","1","3",4,4
20009393021,"01",1,1,"58","1","2","1",1,1
20009393021,"02",2,2,"52","1","2","1",5,1
20006390629,"01",1,1,"69","1","2","2",3,1
20006390629,"02",2,2,"63","1","2","2",5,1
20006390617,"01",1,1,"44","1","2","1",1,1
20006390617,"02",2,2,"39","1","2","1",5,1
20006390617,"03",3,1,"15","1","1","2",4,4
20006390617,"04",3,1,"10","1","1","1",4,4
20006390617,"05",3,1,"04",NA,NA,NA,NA,NA
20003387016,"01",1,1,"89","1","2","1",3,1
20003387016,"02",2,2,"85","2",NA,NA,5,1
20003387029,"01",1,1,"37","1","2","2",1,1
20003387029,"02",2,2,"35","1","2","2",5,1
20003387029,"03",3,1,"17","1","1","3",4,4
20003387029,"04",3,2,"10","1","1","1",4,4
20003387022,"01",1,1,"36","1","2","2",1,1
20003387022,"02",2,2,"33","1","2","4",5,1
20003387022,"03",3,2,"10","1","1","1",4,4
20003387022,"04",3,2,"07","1","1","1",NA,NA
20003387026,"01",1,1,"52","1","2","1",3,1
20003387026,"02",2,2,"50","1","2","1",1,1
20003387026,"03",3,1,"24","1","2","3",1,4
20011394613,"01",1,1,"45","1","2","2",1,1
20011394613,"02",2,2,"40","1","2","1",5,1
20011394613,"03",3,2,"12","1","2","1",5,4
20011394613,"04",3,2,"07","1","1","1",NA,NA
20013397026,"01",1,1,"73","1","2","1",3,1
20013397026,"02",2,2,"70","1","2","1",5,1
20009393029,"01",1,1,"38","1","2","1",1,1
20009393029,"02",2,2,"32","1","2","1",5,1
20009393029,"03",3,2,"13","1","1","1",4,4
20009393029,"04",3,2,"10","1","1","1",4,4
20013397016,"01",1,1,"33","1","2","2",1,1
20013397016,"02",2,2,"36","1","2","1",5,1
20013397016,"03",3,2,"05",NA,NA,NA,NA,NA
20013397013,"01",1,1,"67","1","2","1",1,1
20013397013,"02",2,2,"55","1","2","1",5,1
20013397013,"03",3,1,"14","1","1","2",4,4
20006389416,"01",1,1,"50","1","2","1",1,1
20006389416,"02",2,2,"46","1","2","4",5,1
20006389416,"03",3,1,"19","1","1","6",4,4
20006389416,"04",3,2,"05",NA,NA,NA,NA,NA
20006389424,"01",1,1,"40","1","2","2",1,1
20006389424,"02",2,2,"36","1","2","4",5,1
20006389424,"03",3,2,"11","1","1","1",4,4
20006389424,"04",3,2,"05",NA,NA,NA,NA,NA
20004388220,"01",1,1,"61","1","2","1",1,1
20004388220,"02",2,2,"52","1","2","1",5,1
20004388229,"01",1,1,"79","2",NA,NA,3,1
20004388229,"02",2,2,"69","2",NA,NA,5,1
20004388217,"01",1,2,"49","1","2","1",3,4
20004388217,"02",7,2,"38","1","2","1",5,4
20004388226,"01",1,2,"80","2",NA,NA,3,2
20007391829,"01",1,1,"53","1","2","1",6,1
20007391829,"02",2,2,"46","1","2","1",5,1
20007391829,"03",3,1,"08","1","1","1",NA,NA
20012395822,"01",1,1,"40","1","2","4",2,1
20012395822,"02",2,2,"26","1","2","2",5,1
20012395822,"03",3,1,"10","1","1","1",4,4
20012395822,"04",3,2,"01",NA,NA,NA,NA,NA
20012395823,"01",1,1,"31","1","2","4",1,1
20012395823,"02",2,2,"27","1","2","4",5,1
20012395823,"03",3,1,"01",NA,NA,NA,NA,NA
20012395817,"01",1,1,"41","1","2","1",1,1
20012395817,"02",2,2,"30","1","2","1",5,1
20012395817,"03",3,2,"11","1","1","1",4,4
20012395817,"04",3,2,"05",NA,NA,NA,NA,NA
20012395816,"01",1,2,"63","2",NA,NA,3,2
20012395816,"02",3,2,"33","1","2","2",5,4
20007391823,"01",1,1,"28","1","2","2",1,1
20007391823,"02",2,2,"24","1","2","4",5,1
20007391823,"03",3,2,"04",NA,NA,NA,NA,NA
20007391821,"01",1,1,"38","1","2","1",2,1
20007391821,"02",2,2,"32","1","2","2",5,1
20007391821,"03",3,1,"11","1","1","1",4,4
20007391821,"04",3,2,"06","1","1","1",NA,NA
20001385426,"01",1,1,"67","1","2","1",3,1
20001385426,"02",2,2,"61","1","2","1",5,1
20001385429,"01",1,1,"30","1","2","4",1,1
20001385429,"02",2,2,"28","1","2","4",5,1
20001385429,"03",3,2,"08","1","1","1",NA,NA
20001385429,"04",3,2,"00",NA,NA,NA,NA,NA
20012396615,"01",1,1,"55","1","2","2",1,1
20012396615,"02",2,2,"50","1","2","9",5,1
20001385420,"01",1,1,"36","1","2","4",1,1
20001385420,"02",2,2,"26","1","2","4",5,1
20001385420,"03",3,1,"04",NA,NA,NA,NA,NA
20001385414,"01",1,1,"60","1","2","1",1,1
20001385414,"02",2,2,"56","2",NA,NA,5,1
20007391814,"01",1,1,"57","1","2","1",1,1
20007391814,"02",2,2,"57","2",NA,NA,5,1
20007391814,"03",3,2,"34","1","2","1",5,4
20007391814,"04",3,1,"26","1","2","2",1,4
20007391826,"01",1,1,"78","2",NA,NA,3,1
20007391826,"02",2,2,"60","2",NA,NA,5,1
20001384229,"01",1,1,"61","1","2","9",3,1
20001384229,"02",2,2,"57","1","2","9",5,1
20001384620,"01",1,1,"39","1","2","1",1,1
20001384620,"02",2,2,"37","1","2","1",5,1
20001384620,"03",3,2,"16","1","1","3",4,4
20001384620,"04",3,1,"09","1","1","1",NA,NA
20001384626,"01",1,1,"58","1","2","9",3,1
20001384626,"02",2,2,"55","1","2","9",5,1
20001385423,"01",1,1,"36","1","2","4",1,1
20001385423,"02",2,2,"24","1","2","4",5,1
20001385423,"03",3,2,"04",NA,NA,NA,NA,NA
