"Address","DYCOL01","DYCOL02","DYCOL03"
1000081121,"02","01",NA
1000081121,"02","02",4500000
1000081121,"02","03",NA
1000081121,"02","04",NA
1000081121,"02","05",NA
1000081121,"02","06",NA
1000081121,"02","07",NA
1000081121,"02","08",NA
1000081121,"02","09",NA
1000033113,"03","01",NA
1000033113,"03","02",NA
1000033113,"03","03",NA
1000033113,"03","04",NA
1000033113,"03","05",NA
1000033113,"03","06",NA
1000033113,"03","07",NA
1000033113,"03","08",NA
1000033113,"03","09",NA
1000033113,"03","10",NA
1000033113,"03","11",NA
1000033113,"03","12",NA
1000033113,"03","13",NA
1000033113,"03","14",NA
1000033113,"03","15",NA
1000033113,"03","16",NA
1000033113,"03","17",NA
1000033113,"03","18",NA
1000033113,"03","19",NA
1000033113,"03","20",NA
1000033113,"03","21",NA
1000033113,"03","22",NA
1000033113,"03","23",NA
1000033113,"03","24",NA
1000033113,"03","25",NA
1000033113,"03","26",NA
1000033113,"03","27",NA
1000057015,"01","01",NA
1000057015,"01","02",NA
1000057015,"01","03",NA
1000057015,"01","04",NA
1000057015,"01","05",NA
1000057015,"01","06",NA
1000057015,"01","07",NA
1000057015,"01","08",NA
1000057015,"01","09",NA
1000057015,"01","10",NA
1000057015,"01","11",NA
1000057015,"01","12",NA
1000057015,"01","13",NA
1000057015,"01","14",1e+06
1000057015,"01","15",NA
1000057015,"01","16",NA
1000057015,"01","17",NA
1000057015,"01","18",NA
1000057015,"01","19",NA
1000057015,"01","20",NA
1000057015,"01","21",NA
1000057015,"01","22",NA
1000057015,"01","23",NA
1000057015,"01","24",NA
1000057015,"01","25",NA
1000057015,"01","26",NA
1000057015,"01","27",NA
1000057015,"01","28",NA
1000057015,"01","29",NA
1000057015,"02","01",NA
1000057015,"02","02",NA
1000057015,"02","03",NA
1000057015,"02","04",NA
1000041165,"04","01",NA
1000041165,"04","02",NA
1000041165,"04","03",NA
1000041165,"04","04",NA
1000041165,"04","05",NA
1000041165,"04","06",NA
1000041165,"04","07",NA
1000041165,"04","08",NA
1000041165,"04","09",NA
1000041165,"04","10",NA
1000041165,"04","11",NA
1000041165,"04","12",NA
1000041165,"04","13",NA
1000041165,"04","14",2e+06
1000041165,"04","15",NA
1000041165,"04","16",NA
1000041165,"04","17",NA
1000041165,"04","18",NA
1000041165,"04","19",NA
1000041165,"04","20",NA
1000041165,"04","21",NA
1000049215,"03","01",NA
1000049215,"03","02",NA
1000049215,"03","03",NA
1000049215,"03","04",NA
1000049215,"03","05",NA
1000049215,"03","06",NA
1000049215,"03","07",NA
1000049215,"03","08",NA
1000049215,"03","09",NA
1000049215,"03","10",NA
1000049215,"03","11",NA
1000049215,"03","12",NA
1000049215,"03","13",NA
1000049215,"03","14",2400000
1000049215,"03","15",NA
1000049215,"03","16",NA
1000049215,"03","17",NA
1000049215,"03","18",NA
1000049215,"03","19",NA
1000049215,"03","20",NA
