"Address","DYCOL01","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08","DYCOL09","DYCOL10"
1000045167,"01",1,1,"43","1","2","106",1,1
1000045167,"02",2,2,"37","1","2","214",5,1
1000045167,"03",3,1,"13","1","1","212",4,4
1000021243,"01",1,1,"49","1","2","317",3,1
1000021243,"02",2,2,"49","1","2","317",5,1
1000021243,"03",3,2,"25","1","1","511",4,4
1000021243,"04",3,1,"22","1","1","511",4,4
1000081115,"01",1,1,"35","1","2","322",1,1
1000081115,"02",2,2,"33","1","2","322",5,1
1000081115,"03",3,2,"09","1","1","104",NA,NA
1000081115,"04",3,1,"05",NA,NA,NA,NA,NA
1000081115,"05",3,2,"01",NA,NA,NA,NA,NA
1000069168,"01",1,1,"72","2",NA,NA,1,1
1000069168,"02",2,2,"22","1","2","106",5,1
1000069168,"03",3,2,"01",NA,NA,NA,NA,NA
1000069176,"01",1,1,"78","2",NA,NA,1,1
1000069176,"02",2,2,"59","2",NA,NA,5,1
1000069176,"03",3,2,"28","1","2","512",2,1
1000081109,"01",1,1,"36","1","2","313",1,1
1000081109,"02",2,2,"26","1","2","313",5,1
1000081109,"03",3,2,"05",NA,NA,NA,NA,NA
1000089006,"01",1,1,"61","1","2","512",1,1
1000089006,"02",2,2,"57","1","2","512",5,1
1000089006,"03",3,1,"17","1","1","312",4,4
1000105012,"01",1,1,"27","1","2","214",1,1
1000017112,"03",3,1,"19","1","1","511",2,4
1000097171,"01",1,1,"35","1","2","214",1,1
1000097171,"02",2,2,"30","1","2","324",5,1
1000097171,"03",3,1,"07","1","1","101",NA,NA
1000097171,"04",3,1,"04",NA,NA,NA,NA,NA
1000105015,"01",1,1,"30","1","2","313",1,1
1000105015,"02",2,2,"29","1","2","512",5,1
1000105018,"01",1,1,"57","2",NA,NA,1,1
1000105018,"02",2,2,"52","1","2","102",5,1
1000105018,"03",3,1,"25","1","2","214",1,1
1000093161,"01",1,1,"32","1","2","313",1,1
1000093161,"02",8,2,"26","1","2","214",5,1
1000093161,"03",3,1,"02",NA,NA,NA,NA,NA
1000069165,"01",1,1,"59","1","2","214",3,1
1000069165,"02",2,2,"52","2",NA,NA,5,1
1000069165,"03",3,2,"10","1","1","104",4,4
1000069173,"01",1,1,"47","1","2","214",1,1
1000105012,"02",2,2,"25","1","2","106",5,1
1000009010,"01",1,1,"65","1","2","214",3,1
1000009010,"02",2,2,"62","1","2","214",5,1
1000045174,"01",1,1,"60","1","2","107",3,1
1000045174,"02",2,2,"58","2",NA,NA,5,1
1000045174,"03",3,2,"30","1","2","313",2,4
1000045174,"04",3,2,"26","1","2","324",2,4
1000093155,"01",1,1,"50","1","2","214",1,1
1000093155,"02",2,2,"37","1","2","512",5,1
1000093155,"03",3,2,"20","1","1","513",4,4
1000093155,"04",3,1,"19","1","1","521",4,4
1000093155,"05",3,1,"16","1","1","312",4,4
1000093153,"01",1,1,"71","2",NA,NA,3,1
1000093153,"02",2,2,"61","1","2","107",5,1
1000017112,"01",1,2,"41","1","2","214",5,2
1000017112,"02",3,2,"22","1","2","513",2,4
1000069173,"02",2,2,"40","1","2","214",5,1
1000009004,"01",1,1,"40","1","2","317",1,1
1000009004,"02",2,2,"33","1","2","214",5,1
1000009004,"03",3,1,"17","1","1","311",4,4
1000009004,"04",3,1,"06","1","1","002",NA,NA
1000045164,"01",1,1,"48","1","2","106",1,1
1000045164,"02",2,2,"46","1","2","107",5,1
1000045164,"03",3,2,"29","1","2","214",5,1
1000045164,"04",3,1,"20","1","2","214",2,4
