"Address","DYCOL01","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08","DYCOL09","DYCOL10"
20007017925,"01",1,1,"52",1,2,11,1,1
20007017925,"02",2,2,"49",2,NA,NA,5,1
20007017925,"03",3,1,"21",1,2,11,2,4
20003012637,"01",1,1,"80",1,2,71,6,1
20003012637,"02",2,2,"70",1,2,71,5,1
20003012637,"03",3,1,"38",1,2,11,2,3
20013023737,"01",1,1,"71",2,NA,NA,1,1
20013023737,"02",2,2,"65",2,NA,NA,5,1
20013023725,"01",1,1,"48",1,2,21,1,1
20013023725,"02",2,2,"39",1,2,11,5,1
20013023725,"03",3,2,"21",1,2,52,2,4
20013023725,"04",3,2,"13",1,1,21,4,4
20013023725,"05",3,1,"11",1,1,11,4,4
20001011440,"01",1,1,"46",1,2,11,2,1
20001011440,"02",2,2,"39",2,NA,NA,5,1
20001011440,"03",3,2,"13",1,1,21,4,4
20001011440,"04",3,2,"05",NA,NA,NA,NA,NA
20001011432,"01",1,1,"39",1,2,41,1,1
20001011432,"02",2,2,"34",1,2,11,5,1
20001011432,"03",3,2,"17",1,1,31,4,4
20001011432,"04",3,1,"04",NA,NA,NA,NA,NA
20001011437,"01",1,2,"55",2,NA,NA,3,2
20009019134,"01",1,1,"81",2,NA,NA,6,1
20009019134,"02",2,2,"68",2,NA,NA,5,1
20009019125,"01",1,1,"54",1,2,11,1,1
20009019125,"02",2,2,"40",1,2,11,5,1
20001011434,"01",1,2,"62",2,NA,NA,3,2
20003012629,"01",1,2,"78",2,NA,NA,6,2
20003012629,"02",3,2,"30",1,2,21,5,4
20004013834,"01",1,1,"64",2,NA,NA,1,1
20004013834,"02",2,2,"55",2,NA,NA,1,1
20004013834,"03",3,2,"30",1,2,52,2,4
20004013834,"04",3,1,"27",1,2,21,1,4
20004013834,"05",3,1,"22",1,2,21,2,4
20007017934,"01",1,1,"65",1,2,71,1,1
20007017934,"02",2,2,"61",2,NA,NA,5,1
20007017934,"03",3,2,"27",1,2,21,5,4
20003012636,"01",1,2,"68",2,NA,NA,6,2
20004013840,"01",1,1,"87",1,2,71,3,1
20004013825,"01",1,1,"52",1,2,21,2,1
20004013825,"02",2,2,"51",2,NA,NA,5,1
20004013825,"03",3,1,"28",1,2,11,1,1
20004013825,"04",3,1,"17",1,1,31,4,4
20004013837,"01",1,1,"53",1,2,11,2,1
20004013837,"02",2,2,"51",2,NA,NA,5,1
20009019140,"01",1,1,"49",1,2,21,1,1
20009019140,"02",2,2,"47",1,2,71,5,1
20009019140,"03",3,1,"27",1,2,21,2,4
20009019140,"04",3,1,"23",1,2,21,1,4
20009019140,"05",3,2,"18",1,1,41,4,4
20009019128,"01",1,2,"71",2,NA,NA,6,2
20009019132,"01",1,1,"90",1,2,71,6,1
20009019132,"02",2,2,"83",2,NA,NA,5,1
20009019137,"01",1,1,"73",1,2,11,1,1
20009019137,"02",2,2,"62",2,NA,NA,6,1
20009019137,"03",3,1,"33",2,NA,NA,6,1
20009019137,"04",4,2,"42",2,NA,NA,6,1
20005015334,"01",1,1,"70",2,NA,NA,1,1
20005015334,"02",2,2,"63",2,NA,NA,5,1
20005015333,"01",1,1,"49",1,2,21,1,1
20005015333,"02",2,2,"43",1,2,21,5,1
20005015333,"03",3,2,"22",1,1,52,4,1
20005015333,"04",3,1,"18",1,2,41,2,4
20005015333,"05",3,1,"12",1,1,11,4,4
20001010129,"01",1,1,"40",1,2,41,1,1
20001010129,"02",2,2,"35",1,2,21,5,1
20001010129,"03",3,1,"13",1,1,21,4,4
