"Address","DYCOL01","DYCOL02","DYCOL03"
100011033,"056116",1,"0000005000"
100011033,"056118",1,"0000006000"
100011033,"056119",1,"0000003500"
100011033,"056133",1,"0000002500"
100011033,"056134",1,"0000004000"
100011033,"056135",1,"0000003500"
100011033,"056139",1,"0000002000"
100011033,"056151",1,"0000005500"
100011035,"056116",1,"0000005000"
100011035,"056118",1,"0000006500"
100011035,"056119",1,"0000003500"
100011035,"055224",1,"0000004000"
100011035,"056111",1,"0000006500"
100011035,"056112",1,"0000008000"
100011032,"054032",1,"0000035000"
100011032,"055221",1,"0000005000"
100011032,"056111",1,"0000008600"
100011032,"056112",1,"0000005000"
100011032,"056115",1,"0000010400"
100011032,"056116",1,"0000012000"
100011032,"056117",1,"0000001500"
100011032,"056118",1,"0000005500"
100011032,"056119",1,"0000006000"
100011032,"056127",1,"0000004500"
100011032,"056129",1,"0000003500"
100011032,"056133",1,"0000003500"
100011035,"056114",1,"0000013500"
100011035,"056115",1,"0000008600"
100011033,"055224",1,"0000004000"
100011004,"056116",1,"0000010000"
100011001,"056135",1,"0000002400"
100011001,"056139",1,"0000000800"
100011020,"056114",1,"0000014000"
100011020,"056116",1,"0000005000"
100011020,"056135",1,"0000003000"
100011020,"056151",1,"0000005500"
100011002,"055224",1,"0000002000"
100011002,"056111",1,"0000030000"
100011032,"054011",1,"0000050000"
100041048,"054011",1,"0000046000"
100011033,"056115",1,"0000006500"
100011002,"056112",1,"0000020000"
100011002,"056114",1,"0000012000"
100011002,"056115",1,"0000008000"
100011002,"056116",1,"0000060000"
100011002,"056118",1,"0000007000"
100011002,"056119",1,"0000003000"
100011005,"052115",1,"0000011000"
100011005,"055222",1,"0000020000"
100011005,"056111",1,"0000006000"
100011005,"056112",1,"0000004000"
100011005,"056114",1,"0000004800"
100041050,"054012",1,"0000034000"
100041050,"055221",1,"0000006500"
100041050,"056114",1,"0000012500"
100011004,"054011",1,"0000026000"
100011004,"056111",1,"0000007000"
100011004,"056114",1,"0000013000"
100041049,"056118",1,"0000025000"
100041050,"056115",1,"0000019200"
100041050,"056116",1,"0000005500"
100041050,"056135",1,"0000002500"
100011003,"052112",1,"0000120000"
100011003,"052118",1,"0000030000"
100011016,"055224",1,"0000002000"
100011016,"056116",1,"0000006000"
100011018,"052117",1,"0000140000"
100011018,"054013",1,"0000150000"
100011018,"056111",1,"0000015000"
100011018,"056116",1,"0000010000"
100011018,"056119",1,"0000016500"
100011018,"056126",1,"0000010000"
100011018,"056138",1,"0000007000"
100011019,"056111",1,"0000008000"
100011019,"056112",1,"0000015000"
100011019,"056114",1,"0000042000"
100011019,"056116",1,"0000014000"
100011033,"056111",1,"0000003000"
100011033,"056112",1,"0000008500"
100011033,"056114",1,"0000012500"
100011034,"054011",1,"0000008500"
100011034,"055221",1,"0000006000"
100011034,"056111",1,"0000002600"
100011034,"056112",1,"0000004500"
100011034,"056115",1,"0000004850"
100011034,"056116",1,"0000005000"
100011034,"056118",1,"0000005500"
100011034,"056129",1,"0000004500"
100011034,"056134",1,"0000003000"
100011034,"056135",1,"0000002500"
100011034,"056139",1,"0000001500"
100011034,"056151",1,"0000005000"
100041048,"054034",1,"0000004500"
100041048,"056111",1,"0000002500"
100041048,"056112",1,"0000004500"
100041048,"056113",1,"0000006000"
100041048,"056114",1,"0000011000"
100061063,"056139",1,"0000002500"
100061062,"056118",1,"0000005700"
100011035,"056126",1,"0000009900"
100011035,"056133",1,"0000003500"
100011035,"056135",1,"0000004800"
100011035,"056139",1,"0000006000"
100041048,"056115",1,"0000004700"
100041048,"056116",1,"0000003000"
100041048,"056133",1,"0000002500"
100041048,"056134",1,"0000003000"
100041048,"056135",1,"0000002400"
100061062,"056119",1,"0000002400"
100061062,"056134",1,"0000002400"
100061062,"056139",1,"0000001500"
100061065,"056146",1,"0000001300"
100011003,"054011",1,"0000050000"
100011035,"056151",1,"0000005500"
100041048,"056139",1,"0000001500"
100041048,"056151",1,"0000005000"
100041047,"056139",1,"0000001800"
100061062,"055224",1,"0000002000"
100041046,"054011",1,"0000055000"
100041046,"054015",1,"0000035000"
100041046,"055221",1,"0000012000"
100061062,"056112",1,"0000003000"
100061062,"056115",1,"0000006800"
100061062,"056116",1,"0000005000"
100041049,"056111",1,"0000002500"
100041049,"056115",1,"0000019200"
100011005,"056115",1,"0000002350"
100011005,"056118",1,"0000015000"
100011005,"056133",1,"0000003500"
100011005,"056135",1,"0000003000"
100011005,"056151",1,"0000004800"
100011004,"056115",1,"0000011000"
100061065,"055221",1,"0000012000"
100061065,"056112",1,"0000002500"
100061065,"056115",1,"0000006800"
100061065,"056139",1,"0000005000"
100061063,"054011",1,"0000065000"
100061063,"056111",1,"0000005000"
100061063,"056112",1,"0000005000"
100041046,"055224",1,"0000005000"
100041046,"056111",1,"0000005000"
100041046,"056112",1,"0000008500"
100041046,"056114",1,"0000013500"
100041047,"056111",1,"0000003500"
100041047,"056112",1,"0000007000"
100041047,"056114",1,"0000013000"
100041047,"056115",1,"0000004700"
100041047,"056116",1,"0000005000"
100041047,"056135",1,"0000003500"
100061061,"056112",1,"0000004500"
100061061,"056115",1,"0000009400"
100061061,"056116",1,"0000005000"
100061061,"056118",1,"0000005500"
100061061,"056119",1,"0000003000"
100061061,"056139",1,"0000001500"
100061064,"055224",1,"0000004000"
100061064,"056111",1,"0000005000"
100061064,"056112",1,"0000007500"
100061064,"056114",1,"0000013000"
100061064,"056116",1,"0000006000"
100061064,"056118",1,"0000005700"
100061064,"056135",1,"0000003000"
100061064,"056139",1,"0000003000"
100061064,"056151",1,"0000005500"
100041046,"056115",1,"0000008400"
100041046,"056116",1,"0000007500"
100041046,"056118",1,"0000006000"
100041046,"056119",1,"0000003000"
100041046,"056129",1,"0000006000"
100041046,"056133",1,"0000004500"
100011031,"052117",1,"0000040000"
100011031,"054011",1,"0000250000"
100011031,"055218",1,"0000011000"
100011031,"055221",1,"0000012500"
100011031,"056111",1,"0000005500"
100011031,"056115",1,"0000014000"
100011031,"056118",1,"0000017000"
100011031,"056119",1,"0000017000"
100011031,"056134",1,"0000002500"
100011031,"056135",1,"0000004500"
100011031,"056136",1,"0000020000"
100011031,"056139",1,"0000003500"
100011031,"056144",1,"0000008000"
100011041,"056115",1,"0000002600"
100011042,"052116",1,"0000006000"
100011042,"055224",1,"0000001000"
100011042,"056111",1,"0000003000"
100011042,"056115",1,"0000004800"
100011042,"056118",1,"0000005500"
100011042,"056134",1,"0000002500"
100061071,"055221",1,"0000007000"
100061071,"056111",1,"0000004500"
100061071,"056112",1,"0000006000"
100061071,"056114",1,"0000011000"
100011027,"054011",1,"0000008500"
100011027,"054032",1,"0000003500"
100011027,"056115",1,"0000008500"
100011027,"056116",1,"0000003500"
100011027,"056134",1,"0000001200"
100011027,"056135",1,"0000001250"
100011029,"056112",1,"0000001300"
100011029,"056115",1,"0000002350"
100061071,"056115",1,"0000008250"
100061071,"056116",1,"0000006000"
100061071,"056118",1,"0000005500"
100061071,"056119",1,"0000003500"
100061071,"056126",1,"0000008900"
100061071,"056133",1,"0000002000"
100061071,"056135",1,"0000004500"
100061071,"056139",1,"0000002000"
100061071,"056151",1,"0000004500"
100011029,"056116",1,"0000002200"
100011029,"056139",1,"0000000600"
100011030,"056112",1,"0000003000"
100011030,"056115",1,"0000004800"
100011030,"056116",1,"0000002500"
100011030,"056118",1,"0000004800"
100011030,"056134",1,"0000002000"
100011030,"056139",1,"0000001200"
100011043,"056112",1,"0000005000"
100011043,"056115",1,"0000006700"
100011043,"056116",1,"0000004500"
100011043,"056118",1,"0000005500"
100011043,"056119",1,"0000003500"
100011043,"056133",1,"0000003500"
100011043,"056135",1,"0000003000"
100011043,"056139",1,"0000001500"
100041051,"055221",1,"0000004500"
100041051,"056115",1,"0000008600"
100041051,"056118",1,"0000008500"
100041051,"056119",1,"0000002400"
100041051,"056135",1,"0000003000"
100041051,"056139",1,"0000001250"
100041052,"052113",1,"0000100000"
100041052,"056111",1,"0000003000"
100041052,"056112",1,"0000002500"
100041052,"056118",1,"0000005500"
