"Address","DYCOL01","DYCOL02","DYCOL03"
100061065,"062319",1,"0000006000"
100061065,"062321",1,"0000007500"
100041050,"061111",1,"0000039000"
100041050,"062112",1,"0000011000"
100041050,"062218",1,"0000240000"
100011003,"061111",1,"0000088000"
100011003,"061215",1,"0000012000"
100011003,"062112",1,"0000025000"
100011003,"062313",1,"0000150000"
100011032,"062112",1,"0000024000"
100011031,"061111",1,"0000125000"
100011031,"062111",1,"0000025000"
100011033,"061111",1,"0000005400"
100011033,"062221",1,"0000050000"
100011034,"061111",1,"0000006000"
100011034,"061112",1,"0000007500"
100061065,"061111",1,"0000021000"
100061062,"061111",1,"0000007800"
100061062,"062111",1,"0000005600"
100061065,"061114",1,"0000003000"
100061065,"061115",1,"0000004500"
100011032,"061111",1,"0000110000"
100011032,"061112",1,"0000010000"
100011032,"061115",1,"0000007000"
100011032,"061218",1,"0000016000"
100011032,"061312",1,"0000070000"
100011032,"062111",1,"0000005500"
100061065,"062111",1,"0000025000"
100011030,"063314",1,"0000157000"
100011042,"061118",1,"0000008000"
100011042,"061215",1,"0000006500"
100061071,"061112",1,"0000007500"
100061071,"061115",1,"0000006000"
100061073,"061111",1,"0000065000"
100061073,"061112",1,"0000012000"
100061073,"061215",1,"0000003500"
100061073,"062111",1,"0000021000"
100061073,"062221",1,"0000050000"
100011044,"061111",1,"0000100000"
100011044,"062112",1,"0000110000"
100011044,"062313",1,"0000120000"
100011044,"062316",1,"0000348000"
100041048,"061111",1,"0000016500"
100041048,"061112",1,"0000007800"
100041048,"061114",1,"0000003500"
100041048,"062111",1,"0000014000"
100041048,"062313",1,"0000026000"
100041048,"062323",1,"0000080000"
100011001,"061111",1,"0000025000"
100011001,"062111",8,"0000007000"
100011001,"062316",1,"0000035000"
100011001,"062317",1,"0000035000"
100041049,"061111",1,"0000073000"
100011043,"061111",1,"0000047000"
100011043,"062112",1,"0000050000"
100061072,"061111",1,"0000012500"
100061072,"061112",1,"0000004000"
100061072,"061115",1,"0000008500"
100061072,"061216",1,"0000003000"
100061072,"062111",1,"0000011000"
100061072,"062313",1,"0000028000"
100011019,"061111",1,"0000023700"
100041049,"062111",1,"0000005500"
100041049,"062112",1,"0000028000"
100011005,"061111",1,"0000008800"
100011005,"061114",1,"0000002500"
100011005,"062111",1,"0000015000"
100011005,"062311",1,"0000025000"
100011027,"061111",1,"0000080000"
100011027,"062111",1,"0000022000"
100011016,"061111",1,"0000014000"
100011017,"061111",1,"0000030000"
100011017,"061115",1,"0000010000"
100011017,"062112",1,"0000032000"
100011018,"061111",1,"0000003500"
100011030,"061111",1,"0000118000"
100011030,"062111",1,"0000033000"
100011030,"062112",1,"0000070000"
100011030,"062316",1,"0000055000"
100011030,"062317",1,"0000028000"
100041051,"061111",1,"0000045000"
100041051,"061115",1,"0000003500"
100041051,"062111",1,"0000022000"
100041052,"061111",1,"0000020000"
100041052,"062112",1,"0000030000"
100041053,"061111",1,"0000033000"
100041053,"061216",1,"0000005000"
100041053,"062111",1,"0000015000"
100041053,"062316",1,"0000055000"
100041053,"062321",1,"0000006000"
100091076,"061111",1,"0000011000"
100091076,"061114",1,"0000003800"
100011019,"062112",1,"0000048000"
100091076,"061115",1,"0000009000"
100091076,"061118",1,"0000010000"
100091076,"061215",1,"0000006500"
100091079,"061111",1,"0000012000"
100091079,"062111",1,"0000011800"
100011039,"061111",1,"0000014500"
100011039,"062112",1,"0000024000"
100061070,"061111",1,"0000008900"
100061070,"061112",1,"0000005500"
100061070,"062111",1,"0000012800"
100091078,"061111",1,"0000088000"
100091078,"061112",1,"0000010000"
100091078,"061115",1,"0000004500"
100091078,"062112",1,"0000020000"
100061066,"061111",1,"0000085000"
100011038,"062112",1,"0000020000"
100011038,"062313",1,"0000040000"
100091080,"062218",1,"0000270000"
100061066,"061115",1,"0000004000"
100061066,"062111",1,"0000011000"
100061066,"062112",1,"0000021000"
100061067,"061111",1,"0000024000"
100011025,"062112",1,"0000030000"
100011025,"062313",1,"0000200000"
100011025,"063114",1,"0000050000"
100011025,"063118",1,"0000450000"
100011025,"063412",1,"0000300000"
100011025,"063416",1,"0000150000"
100011037,"061111",1,"0000065000"
100011037,"061114",1,"0000003000"
100011037,"062111",1,"0000012000"
100011023,"061111",1,"0000120000"
100011023,"061311",1,"0000250000"
100011023,"061312",1,"0000200000"
100011023,"062112",1,"0000034000"
100011023,"062313",1,"0000050000"
100011021,"061111",1,"0000005000"
100011021,"062111",1,"0000007000"
100011024,"061111",1,"0000004800"
100011024,"062111",1,"0000011000"
100011024,"062218",1,"0000400000"
100011014,"061111",1,"0000040000"
100011014,"061112",1,"0000005000"
100011014,"061117",1,"0000010000"
100011012,"061112",1,"0000015000"
100011012,"062313",1,"0000130000"
100061058,"061111",1,"0000055000"
100061058,"062111",1,"0000016000"
100061056,"061111",1,"0000166000"
100061056,"062111",1,"0000024000"
100061056,"062112",1,"0000020000"
100011015,"061111",1,"0000010000"
100011015,"061115",1,"0000015000"
100011015,"061215",1,"0000010000"
100011015,"062111",1,"0000012000"
100061057,"061111",1,"0000025000"
100061057,"062111",1,"0000016000"
100061057,"062313",1,"0000050000"
100011014,"061215",1,"0000040000"
100011014,"062112",1,"0000160000"
100011014,"062114",1,"0006000000"
100011014,"062316",1,"0000075000"
100061074,"061112",1,"0000465000"
100061074,"061113",1,"0000005000"
100061074,"061114",1,"0000006000"
100061074,"061115",1,"0000050000"
100061074,"062112",1,"0000020000"
100011008,"061111",1,"0000120000"
100011008,"062111",1,"0000015000"
100011008,"062112",1,"0000040000"
100011008,"062313",1,"0000018000"
100011008,"062321",1,"0000020000"
100011036,"061111",1,"0000060000"
100011036,"061114",1,"0000002500"
100011036,"061115",1,"0000004500"
100011036,"061215",1,"0000007000"
100011036,"062111",1,"0000012000"
100011037,"062316",1,"0000055000"
100011007,"061111",1,"0000110000"
100011007,"062319",1,"0000008000"
100011007,"062321",1,"0000004000"
100011010,"061111",1,"0000030000"
100011010,"061118",1,"0000006000"
100011010,"062111",1,"0000006000"
100061075,"061111",1,"0000032000"
100061075,"062111",1,"0000011000"
100011037,"062317",1,"0000015000"
100011037,"062321",1,"0000006000"
100011015,"062112",1,"0000030000"
100011026,"061115",1,"0000008000"
100011026,"062112",1,"0000028000"
100011026,"062313",1,"0000057000"
100011032,"062321",1,"0000002000"
100012009,"061111",1,"0000065000"
100012009,"061113",1,"0000002500"
100012009,"061114",1,"0000004500"
100012009,"061115",1,"0000004000"
100012009,"062112",1,"0000040000"
100052054,"061111",1,"0000090000"
100052054,"062112",1,"0000024000"
100052053,"061111",1,"0000047000"
100052053,"061215",1,"0000013000"
100052053,"062112",1,"0000050000"
100052053,"062114",1,"0000270000"
100052053,"062218",1,"0000115000"
100052053,"062313",1,"0000025000"
100012010,"061111",1,"0000050000"
100012010,"062112",1,"0000050000"
100012010,"062313",1,"0000120000"
100012010,"062316",1,"0000085000"
100012010,"062317",1,"0000040000"
100012036,"061111",1,"0000009000"
100012036,"062218",1,"0000180000"
100012036,"062221",1,"0000050000"
100062069,"061111",1,"0000036500"
100062069,"061112",1,"0000008000"
100012037,"061112",1,"0000007000"
100012037,"062218",1,"0000180000"
100012037,"062221",1,"0000045000"
100052051,"061111",1,"0000087000"
100052051,"061112",1,"0000010000"
100052051,"061114",1,"0000003500"
100052051,"062112",1,"0000050000"
100062069,"061115",1,"0000016000"
100012008,"062114",1,"0001500000"
100062059,"061111",1,"0000011800"
100062059,"061115",1,"0000009700"
100062059,"062112",1,"0000022000"
100012029,"061111",1,"0000013500"
100012022,"061111",1,"0000150000"
100062067,"061111",1,"0000045000"
100062067,"061115",1,"0000012000"
100062067,"062111",1,"0000011000"
100062067,"062112",1,"0000025000"
100062067,"062316",1,"0000030000"
100062066,"061111",1,"0000008000"
100062066,"061114",1,"0000003000"
100012004,"061111",1,"0000060000"
100012029,"062111",1,"0000014000"
100012029,"062219",1,"0000020000"
100062056,"061111",1,"0000075000"
100062056,"062112",1,"0000040000"
100012040,"061111",1,"0000003000"
100012040,"061114",1,"0000003000"
100012040,"061215",1,"0000005000"
100012001,"061111",1,"0000017000"
100012001,"061312",1,"0000200000"
100012001,"062111",1,"0000012000"
100012001,"062316",1,"0000042000"
100012001,"062317",1,"0000028000"
100012002,"061111",1,"0000013000"
100012002,"061115",1,"0000024000"
100012002,"062112",1,"0000013000"
100012002,"062315",1,"0000125000"
100012008,"061111",1,"0000037000"
100012008,"061215",1,"0000007500"
100012008,"062111",1,"0000022000"
100012008,"062112",1,"0000050000"
100012003,"062212",1,"0000024000"
100012003,"062221",1,"0000080000"
100012039,"061111",1,"0000080000"
100012039,"061215",1,"0000020000"
100012039,"062111",1,"0000015000"
100012039,"062112",1,"0000060000"
100012039,"062114",1,"0001200000"
100012039,"062115",1,"0000060000"
100012029,"062316",1,"0000024500"
100012029,"062317",1,"0000021000"
100012004,"061115",1,"0000005000"
100012004,"061118",1,"0000012000"
100012004,"061215",1,"0000005800"
100012025,"061111",1,"0000045000"
100012025,"062112",1,"0000030000"
100012004,"062112",1,"0000025000"
100012004,"063421",1,"0000470000"
100012004,"063422",1,"0002400000"
100012004,"063423",1,"0000600000"
100012004,"063424",1,"0000240000"
100012004,"063426",1,"0000800000"
100012004,"063427",1,"0003000000"
100012026,"061111",1,"0000018000"
100012026,"061114",1,"0000003000"
100012026,"062111",1,"0000005500"
100012027,"061111",1,"0000042000"
100012027,"061115",1,"0000008000"
