"Address","DYCOL01","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08","DYCOL09","DYCOL10"
10917212405,"01",1,1,"47","1","2","106",3,1
10917212405,"02",2,2,"41","1","2","234",5,1
10917212405,"03",3,2,"17","1","2","364",2,4
10917212405,"04",3,2,"14","1","1","341",4,4
10917212405,"05",3,2,"10","1","1","104",4,4
10917212416,"01",1,1,"32","1","2","346",1,1
10917212416,"02",2,2,"28","1","2","346",5,1
10917212416,"03",3,1,"04",NA,NA,NA,NA,NA
10917212413,"01",1,1,"35","1","2","234",1,1
10917212413,"02",2,2,"33","1","2","106",5,1
10917212413,"03",3,1,"13","1","1","233",4,4
10917212413,"04",3,1,"09","1","1","103",NA,NA
10928214012,"01",1,1,"46","1","2","346",1,1
10928214012,"02",2,2,"42","1","2","346",5,1
10928214012,"03",3,2,"23","1","2","346",5,1
10928214012,"04",3,2,"19","1","1","511",4,4
10928214012,"05",3,2,"10","1","1","104",4,4
10928214012,"06",3,2,"05",NA,NA,NA,NA,NA
10928214012,"07",4,1,"31","1","2","512",1,1
10928214012,"08",5,2,"05",NA,NA,NA,NA,NA
10918212813,"01",1,1,"57","1","2","234",1,1
10918212813,"02",2,2,"51","1","2","346",5,1
10918212813,"03",3,2,"24","1","2","522",2,1
10918212813,"04",3,2,"13","1","1","232",4,4
10918212813,"05",3,2,"09","1","1","104",NA,NA
10918212816,"01",1,1,"53","1","2","106",1,1
10918212816,"02",2,2,"43","1","2","106",1,1
10918212816,"03",3,1,"23","1","2","234",1,4
10917212408,"01",1,1,"59","1","2","346",1,1
10917212408,"02",2,2,"54","1","2","106",5,1
10918212812,"01",1,1,"27","1","2","346",1,1
10918212812,"02",2,2,"26","1","2","364",5,1
10918212812,"03",3,1,"02",NA,NA,NA,NA,NA
10930214412,"01",1,1,"33","1","2","234",1,1
10930214412,"02",2,2,"26","1","2","346",5,1
10930214412,"03",3,2,"08","1","1","101",NA,NA
10922213605,"01",1,2,"63","2",NA,NA,3,2
10922213605,"02",3,2,"31","1","2","105",1,3
10922213605,"03",3,2,"33","2",NA,NA,1,4
10922213605,"04",5,1,"08","1","1","102",NA,NA
10922213608,"01",1,1,"34","1","2","346",1,1
10922213608,"02",2,2,"27","1","2","234",5,1
10922213608,"03",3,1,"06","1","1","102",NA,NA
10922213608,"04",3,2,"02",NA,NA,NA,NA,NA
10922213612,"01",1,1,"50","1","2","901",1,1
10930214408,"01",1,1,"42","1","2","512",1,1
10930214408,"02",2,2,"38","1","2","512",1,1
10930214408,"03",3,1,"16","1","1","342",4,4
10930214408,"04",3,1,"07","1","1","101",NA,NA
10930214408,"05",3,1,"07","1","1","101",NA,NA
10922213612,"02",2,2,"51","1","2","107",1,1
10922213612,"03",3,1,"25","1","2","105",1,1
10922213612,"04",3,2,"20","1","2","346",5,1
10922213612,"05",3,2,"16","1","1","342",4,4
10922213612,"06",3,1,"11","1","1","106",4,4
10922213613,"01",1,1,"31","1","2","346",1,1
10922213613,"02",2,2,"27","1","2","346",5,1
10922213613,"03",3,2,"05",NA,NA,NA,NA,NA
10922213613,"04",3,1,"03",NA,NA,NA,NA,NA
10922213616,"01",1,1,"73","2",NA,NA,3,1
10922213616,"02",2,2,"68","2",NA,NA,5,1
10916210001,"01",1,1,"80","1","2","522",3,1
10916210001,"02",2,2,"67","1","2","106",5,1
10916210005,"01",1,1,"61","1","2","512",3,1
10916210005,"02",2,2,"61","1","2","346",3,1
10916210005,"03",3,1,"29","1","2","512",3,4
10916210008,"01",1,1,"51","1","2","346",1,1
10916210008,"02",2,2,"48","1","2","346",5,1
10916210008,"03",3,2,"24","1","1","511",4,4
10916210008,"04",3,2,"22","1","1","511",4,4
10916210016,"01",1,1,"45","1","2","346",1,1
10916210016,"02",2,2,"38","1","2","346",5,1
10916210016,"03",3,1,"13","1","1","231",4,4
10916210016,"04",3,1,"06","1","1","101",NA,NA
10916210013,"01",1,1,"48","1","2","512",1,1
10916210013,"02",2,2,"45","1","2","512",1,1
10916210013,"03",3,2,"18","1","1","511",4,4
10916210013,"04",3,1,"15","1","1","342",4,4
10916208401,"01",1,2,"25","1","1","233",3,1
10916208401,"02",7,2,"22","1","2","106",1,4
10916208401,"03",7,1,"28","1","2","106",1,4
10916208401,"04",7,2,"20","1","2","106",5,4
10916208405,"01",1,1,"66","1","2","901",1,1
10916208405,"02",2,2,"61","1","2","107",5,1
10916208408,"01",1,1,"44","1","2","234",1,1
10916208408,"02",2,2,"42","1","2","106",5,1
10916208408,"03",3,2,"03",NA,NA,NA,NA,NA
10916208408,"04",3,1,"20","1","2","346",1,1
10916208408,"05",3,2,"15","1","1","341",4,4
10916208412,"01",1,1,"61","1","2","106",3,1
10916208412,"02",2,2,"59","1","2","107",5,1
10916208412,"03",3,2,"24","1","2","346",1,1
10916208413,"01",1,1,"30","1","2","346",1,1
10916208413,"02",2,2,"23","1","2","522",5,1
10916208416,"01",1,1,"61","1","2","106",1,1
10916208416,"02",2,2,"55","1","2","106",5,1
10916208416,"03",3,2,"24","1","2","234",5,1
10916208416,"04",5,2,"07","1","1","101",NA,NA
10917212001,"01",1,1,"50","2",NA,NA,1,1
10917212001,"02",2,2,"43","2",NA,NA,1,1
10917212001,"03",3,2,"17","1","2","106",5,4
10917212001,"04",3,2,"04",NA,NA,NA,NA,NA
10917212005,"01",1,1,"22","1","2","106",1,1
10917212005,"02",2,2,"20","1","2","346",5,1
10917212005,"03",3,1,"00",NA,NA,NA,NA,NA
10917212008,"01",1,1,"62","2",NA,NA,1,1
10917212008,"02",2,2,"61","2",NA,NA,1,1
10917212008,"03",5,1,"15","1","1","233",4,4
10917212012,"01",1,1,"32","2",NA,NA,1,1
10917212012,"02",2,2,"33","1","2","346",5,1
10917212013,"01",1,1,"44","1","2","106",2,1
10917212013,"02",2,2,"47","1","2","107",1,1
10917212013,"03",3,2,"22","1","1","511",4,1
