"ADDRESS","COL01","COL03","COL04","COL05","COL06","COL07","COL08"
100062055,"01",21960000,0,0,0,0,0
100012037,"01",3.4e+07,4e+06,0,0,0,0
100012039,"01",15400000,0,0,0,0,0
100012021,"01",0,0,0,0,0,2400000
100012022,"01",0,0,0,0,0,4080000
100012026,"01",0,0,0,0,0,4800000
100012027,"01",0,0,0,7440000,0,2760000
100012028,"01",9800000,0,0,0,0,0
100012029,"01",1.1e+07,0,0,0,0,6e+05
100092073,"01",0,8040000,0,0,0,0
100092074,"01",0,2800000,0,0,0,0
100032042,"01",1.7e+07,0,0,0,0,0
100032042,"02",11600000,0,0,0,0,0
100032043,"01",0,0,1.5e+07,0,0,0
100032044,"01",0,0,0,1560000,0,3600000
100032045,"01",0,3.7e+07,0,0,0,0
100012012,"01",0,1500000,0,2500000,0,4e+06
100062059,"01",0,0,0,0,0,1800000
100092072,"01",0,5400000,0,0,0,0
100012038,"01",0,9e+06,0,0,0,0
100062053,"01",0,0,0,1320000,0,1800000
100013002,"01",0,0,0,2400000,0,0
100013003,"01",0,0,0,22400000,0,0
100013004,"01",0,0,0,0,0,2e+06
100013035,"01",0,6600000,0,0,0,5e+05
100043050,"01",14200000,0,0,0,0,0
100063065,"01",0,0,0,1440000,0,2800000
100063063,"01",16240000,0,0,0,0,0
100063061,"01",0,0,0,0,0,4e+06
100013001,"01",0,0,0,0,0,1200000
100013005,"01",1.2e+07,2400000,0,0,0,0
100013016,"01",0,0,12720000,0,0,0
100013017,"01",0,4440000,0,0,0,0
100013023,"01",1.1e+07,0,0,0,0,0
100073066,"01",9600000,0,0,0,0,0
100063052,"01",3e+07,0,0,0,0,0
100063055,"01",4e+07,0,0,0,0,0
100013039,"01",0,0,0,0,0,1e+06
100013024,"01",0,0,0,0,0,2e+06
100073069,"01",0,0,0,680000,0,5e+05
100013037,"01",8400000,0,0,0,0,0
100043044,"01",15600000,0,0,0,0,0
100043045,"01",0,0,0,0,0,4e+06
100063058,"01",0,0,0,0,0,8400000
100063057,"01",16800000,0,0,0,0,0
100063053,"01",0,0,0,0,0,8e+06
100013006,"01",19450000,5760000,0,0,0,0
100063060,"01",0,11400000,0,0,0,0
100063060,"03",11560000,0,0,0,0,0
100093074,"01",0,7500000,0,0,0,0
100013008,"01",0,0,0,0,0,4800000
100013026,"01",0,1500000,0,0,0,0
100013027,"01",1.3e+07,0,0,0,0,1600000
100043043,"01",0,0,7080000,0,0,1250000
100093072,"01",0,6e+06,2400000,0,0,4e+06
100093075,"01",17400000,0,0,0,0,0
100014032,"01",12200000,0,0,0,0,0
100014004,"01",0,7800000,4e+06,0,0,0
100014005,"01",14800000,0,0,0,0,0
100014001,"01",0,0,0,0,0,2e+06
100014003,"01",26510000,0,3300000,0,0,0
100074070,"01",0,1.3e+07,0,0,0,0
100014037,"01",0,0,0,0,0,2e+06
100064051,"01",0,0,0,0,0,3e+06
100014025,"01",0,0,0,3e+06,0,6e+05
100014009,"01",0,0,0,0,0,6e+06
100014012,"01",14520000,0,0,0,0,0
100014030,"01",0,0,12960000,0,0,0
100014039,"01",0,0,0,0,0,920000
100064055,"01",0,9e+06,0,0,0,0
100094072,"01",0,6e+06,0,0,0,0
100014006,"01",0,8400000,0,0,0,0
100014007,"01",1.2e+07,3600000,0,0,0,0
100014021,"01",0,0,0,0,0,4e+06
100064053,"01",0,9e+06,0,0,0,0
100074069,"01",0,1.4e+07,0,0,0,0
100094073,"01",24500000,0,0,4800000,0,0
100014026,"01",1.5e+07,1.4e+07,0,0,0,0
100014023,"01",0,0,0,550000,0,2e+06
100054046,"01",140600000,0,0,0,0,0
100054048,"01",13960000,0,0,0,0,0
100014019,"01",0,2.5e+07,3.8e+07,0,0,0
100014016,"01",36650000,0,0,0,0,0
100064062,"01",6800000,0,0,0,0,0
100064061,"01",0,0,0,0,0,3e+06
100064064,"01",0,0,0,0,0,6600000
100014011,"01",0,0,0,0,0,4e+06
100014011,"02",0,0,8e+06,0,0,0
100044045,"01",0,0,0,0,0,3e+06
100014028,"01",13200000,0,0,0,0,0
100014018,"01",15400000,0,0,0,0,0
100014029,"02",0,0,0,0,140000,0
100064063,"01",0,0,0,0,0,1e+06
100064063,"03",0,0,0,0,3e+05,0
100044041,"01",1.2e+07,0,0,0,0,0
100044043,"01",0,1.4e+07,0,0,0,0
100064056,"01",0,0,0,0,2e+06,0
101151099,"01",0,0,0,1300000,0,0
101101082,"01",0,0,0,22960000,0,2e+06
101051047,"01",9400000,0,0,0,0,0
101051060,"01",2.5e+07,0,0,0,0,0
101151100,"01",0,3e+06,0,0,0,0
101011001,"01",0,0,0,0,0,4e+07
101031017,"01",29800000,7920000,0,0,0,0
101011003,"01",0,0,0,0,0,2.4e+07
101051033,"01",1.3e+07,0,0,0,0,0
101051034,"01",10600000,0,0,0,0,0
101021007,"01",17560000,0,0,0,0,0
101051032,"01",10120000,0,0,0,0,0
101051041,"01",0,0,0,0,0,7200000
101061069,"01",15400000,0,0,0,0,0
101031018,"01",0,0,0,0,0,10500000
101101085,"01",0,10800000,0,0,0,0
101011005,"01",84600000,0,0,0,0,0
101071075,"01",1.3e+07,0,0,0,0,0
101061069,"02",0,8400000,0,0,0,0
101061066,"01",12100000,3285000,0,0,0,0
101061070,"01",14680000,0,0,0,0,0
101051033,"02",1e+07,0,0,0,0,0
101051042,"01",13720000,0,0,0,0,0
101051044,"01",14200000,0,0,0,0,0
101021009,"01",16600000,0,0,0,0,0
101111091,"01",0,37800000,0,0,0,0
101061067,"03",0,0,0,0,3e+05,0
101031020,"01",24160000,0,0,0,0,0
101111088,"01",17800000,0,0,0,0,0
101111088,"02",1.3e+07,0,0,0,0,0
101071074,"01",0,0,0,0,0,3500000
101071071,"02",14600000,0,0,0,0,0
101151098,"01",0,0,0,1070000,0,0
101031011,"01",12400000,3360000,0,0,0,0
101031011,"05",0,0,0,1440000,0,0
101051056,"01",16600000,0,0,0,0,0
101051040,"01",0,3e+06,0,0,0,0
101051061,"01",13960000,0,0,0,0,0
101101085,"02",0,0,0,0,1e+05,0
101051051,"01",15400000,0,0,0,0,0
101051050,"01",0,9600000,0,0,0,0
101051035,"01",0,1e+07,7e+06,0,0,0
101051025,"01",7960000,0,0,0,0,0
101051023,"01",13840000,0,0,0,0,0
101111086,"01",0,6600000,0,0,0,0
101151097,"01",0,5e+06,0,0,0,0
101111092,"01",0,1200000,0,0,0,0
101111089,"01",12440000,0,0,0,0,0
101081080,"01",0,0,0,1200000,0,0
101051044,"02",13720000,0,0,0,0,0
101111093,"01",0,3e+07,0,0,0,0
101052056,"01",10600000,0,0,0,0,0
101062067,"01",0,4.5e+07,0,0,0,0
101062070,"01",0,0,0,1480000,0,0
101162096,"07",0,0,0,6e+05,0,3e+06
101032014,"01",17200000,0,0,0,0,0
101032014,"02",1.6e+07,0,0,0,0,0
101022006,"01",15400000,0,0,0,0,0
101112091,"01",0,0,0,1400000,0,6e+05
101052053,"01",16600000,0,0,0,0,0
101012001,"01",0,0,0,0,0,1.8e+07
101052031,"01",13600000,0,0,0,0,0
101052048,"01",0,0,9600000,0,0,0
101102083,"01",0,4560000,0,0,0,0
101052037,"01",0,3e+06,0,0,0,0
101082077,"02",0,0,0,0,0,1440000
101052060,"01",16600000,7200000,0,0,0,0
101052047,"01",0,0,0,0,0,1.8e+07
101052041,"01",0,3240000,0,0,0,0
101072074,"01",0,78900000,0,0,0,0
101162100,"01",0,3e+07,0,0,0,0
101012005,"01",15400000,0,0,0,0,0
101052025,"02",10600000,0,0,0,0,0
101052026,"01",15400000,4.8e+07,0,0,0,0
101052022,"01",16960000,0,0,0,0,0
101102085,"01",0,3200000,0,0,0,0
101052034,"01",23800000,0,0,0,0,0
101052034,"02",22600000,0,0,0,0,0
101112095,"01",0,0,0,6e+06,0,8e+06
101062068,"01",0,0,13200000,0,0,0
101022007,"01",0,7200000,0,0,0,0
101052042,"01",0,4800000,0,0,0,0
101052046,"01",20200000,3.6e+07,0,0,0,0
101112090,"01",0,13200000,0,0,0,0
101082080,"01",0,4080000,0,0,0,0
101112093,"02",0,0,0,0,1e+06,0
101072071,"01",0,260000,0,0,0,0
101082078,"01",0,2760000,0,0,0,0
101102081,"01",0,720000,0,880000,0,1500000
101112086,"01",0,0,0,0,3e+05,0
101112087,"01",0,5e+06,0,0,0,5e+05
101112088,"01",0,4.8e+07,0,0,0,2e+07
101012004,"01",0,4.8e+07,2.4e+07,0,0,0
101042017,"01",0,0,0,0,0,3200000
101042020,"02",0,0,0,0,70000,0
101052021,"02",1.3e+07,0,0,0,0,0
101052026,"02",32200000,0,0,0,0,0
101052032,"01",3e+06,0,0,0,0,0
101052035,"01",1.2e+07,0,0,0,0,0
101052039,"01",1.9e+07,0,0,0,0,0
101052033,"01",20200000,0,0,0,0,0
101052045,"01",0,3780000,0,0,0,0
101052050,"01",1.9e+07,0,0,0,0,0
101052050,"02",1.9e+07,0,0,0,0,0
101093080,"01",0,13500000,0,0,0,0
101133092,"01",0,0,0,0,2660000,0
101053052,"01",20800000,3e+06,0,0,0,0
101053033,"01",17320000,0,0,0,0,0
101023002,"01",32200000,1e+07,0,0,0,0
101033013,"01",3.1e+07,0,0,0,0,0
101073068,"01",0,0,0,0,0,4050000
101133094,"01",0,0,0,5e+05,0,0
101053025,"01",0,2400000,0,0,0,0
101093079,"01",0,56400000,0,0,0,0
101053055,"01",21400000,0,0,0,0,0
101043019,"01",14200000,3900000,0,0,0,0
101053039,"01",0,4200000,0,0,0,0
101053048,"04",17800000,0,0,0,0,0
101053038,"01",29200000,10320000,0,0,0,0
101113086,"01",0,0,0,0,130000,0
101053056,"01",0,6e+06,0,0,0,0
101053042,"01",0,1800000,0,0,0,0
101053044,"01",12950000,0,0,0,0,0
101103081,"01",0,0,0,0,0,1500000
101073073,"01",0,0,0,0,0,4e+06
101053058,"01",2.4e+07,0,0,0,0,0
101073067,"01",0,0,0,0,0,1980000
101053041,"01",0,3600000,0,0,0,0
101033007,"02",0,0,0,0,1500000,0
101063061,"01",0,2220000,0,0,0,0
101073072,"01",2.8e+07,5760000,0,0,0,0
101073072,"02",22480000,0,0,0,0,0
101033012,"01",13960000,4200000,0,0,0,0
101113089,"01",0,3480000,0,1240000,0,0
101073069,"01",0,2400000,0,0,0,0
101073071,"01",21400000,0,0,0,0,0
101073071,"02",18604000,0,0,0,0,0
101073075,"01",20400000,0,0,0,0,0
101113088,"01",14080000,0,0,0,0,0
101053027,"01",0,14400000,0,0,0,0
101033011,"01",15400000,0,0,0,0,0
101043018,"01",0,0,0,1200000,0,3600000
101043020,"01",0,0,0,0,0,2e+06
101053054,"01",17800000,0,0,0,0,0
101063065,"01",0,19200000,0,0,0,0
101073070,"01",0,960000,0,0,0,0
101073074,"01",0,0,0,7e+06,0,0
101133091,"02",0,0,0,0,0,150000
101133093,"01",0,3135000,0,0,0,0
101133095,"01",0,2400000,0,0,0,0
101024004,"01",0,4200000,0,0,0,0
101034007,"01",0,0,9600000,0,0,0
101034006,"01",14840000,0,0,0,0,0
101054039,"02",22980000,0,0,0,0,0
101144092,"01",0,0,0,0,0,1500000
101054033,"01",0,0,0,8e+05,0,0
101094080,"01",10600000,0,0,0,0,0
101094078,"01",0,0,0,1e+06,0,6e+06
101024003,"01",0,3600000,0,0,0,0
101094079,"01",0,0,0,640000,0,0
101144094,"01",0,0,0,0,0,3e+07
101054037,"01",15900000,0,0,0,0,0
101064061,"01",0,0,0,770000,0,0
101084072,"01",0,0,0,0,0,1e+07
101064065,"01",1.3e+07,0,0,0,0,0
101054037,"02",14220000,0,0,0,0,0
101054041,"05",0,6e+06,0,0,0,0
101054052,"01",22500000,0,0,0,0,0
101034010,"01",15180000,0,0,0,0,0
101034014,"01",17100000,0,0,0,0,0
101034015,"01",14220000,0,0,0,0,0
101044018,"01",23100000,0,0,0,0,0
101044020,"01",0,10800000,0,0,0,0
101054023,"01",15900000,0,0,0,0,0
101054024,"01",0,0,0,0,0,14400000
101054030,"02",14220000,0,0,0,0,0
101054032,"01",0,1800000,0,0,0,0
101054036,"01",25500000,0,0,0,0,0
101054042,"01",0,6e+06,0,0,0,0
101054044,"01",24900000,0,0,0,0,0
101054051,"04",0,3400000,0,0,0,0
101054051,"05",1.3e+07,0,0,0,0,0
101064064,"01",11800000,0,0,0,0,0
101074067,"01",0,0,0,0,0,3e+05
101074068,"01",15280000,0,0,0,0,0
101074069,"01",14080000,0,0,0,0,0
101094077,"01",13920000,0,0,0,0,0
101104083,"01",0,1200000,0,0,0,2400000
101114087,"01",23100000,0,0,4500000,0,0
101114087,"02",16500000,0,0,0,0,0
101114090,"01",0,13200000,0,0,0,0
102011009,"01",0,0,0,2160000,0,16750000
102071045,"01",0,7200000,0,0,0,70000
102011004,"01",0,0,0,0,0,150000
102011010,"01",0,0,0,0,0,3200000
102011011,"01",0,0,0,0,0,2e+05
102011015,"01",0,0,0,0,0,2e+05
102021021,"01",0,0,0,0,0,150000
102041026,"01",0,0,0,8250000,0,240000
102041031,"01",0,0,0,0,0,170000
102071041,"01",13696000,0,0,0,0,250000
102101057,"01",0,0,0,0,0,2e+05
102161071,"01",0,2040000,0,0,0,0
102161072,"01",0,0,0,0,0,65000
102181079,"01",0,22500000,0,0,0,320000
102201083,"01",0,4400000,0,0,0,2e+05
102201084,"01",0,0,0,0,0,250000
102051040,"01",0,0,0,0,0,70000
102021017,"01",0,1.2e+07,0,0,0,155000
102071051,"01",0,1800000,0,0,0,0
102201085,"01",0,0,0,0,0,1e+05
102021016,"01",0,0,0,0,0,1e+05
102021018,"01",0,0,0,0,0,350000
102021020,"01",0,0,0,0,0,250000
102021022,"01",0,0,0,0,0,50000
102041030,"01",0,0,0,0,0,250000
102041035,"01",0,7500000,0,0,0,1500000
102021019,"01",0,0,0,0,0,150000
102181077,"01",0,0,0,0,0,120000
102181078,"01",0,0,0,0,0,2500000
102041027,"01",0,0,0,2.5e+07,0,250000
102041029,"01",0,0,0,0,0,5200000
102021025,"01",0,0,0,0,0,150000
102051039,"01",0,0,0,0,0,1e+05
102101059,"01",0,2400000,0,0,0,140000
102141069,"01",12020000,0,0,0,0,0
102071048,"01",17653000,0,0,0,0,5e+05
102071048,"02",15859000,0,0,0,0,0
102201081,"01",0,0,5.4e+07,0,0,450000
102011001,"01",0,0,0,0,0,120000
102011002,"01",0,7920000,0,0,0,70000
102011012,"01",0,0,0,0,0,1e+05
102021023,"01",0,0,0,0,0,90000
102071043,"01",14200000,0,0,0,0,6e+06
102071049,"01",1.8e+07,0,1.2e+07,0,3e+06,2e+06
102071050,"01",0,0,0,0,0,2e+05
102071047,"01",72580000,0,0,0,0,1.2e+07
102101056,"01",0,0,0,0,0,150000
102101060,"01",0,0,0,0,0,80000
102101064,"01",0,0,0,0,0,2e+05
102141068,"01",11920000,4200000,0,0,0,70000
102021024,"01",0,0,0,0,0,6e+06
102071055,"01",19594000,4800000,0,0,0,40000
102101061,"01",0,0,0,0,0,8e+05
102101065,"01",10840000,0,0,0,0,0
102141067,"01",0,0,0,0,0,4e+05
102041034,"01",0,0,0,0,0,1200000
102051036,"01",0,0,0,0,0,60000
102071052,"01",0,0,0,0,0,75000
102071044,"01",0,1e+06,0,0,0,5e+05
102071053,"01",0,4320000,0,0,0,40000
102071054,"01",0,0,0,0,0,50000
102101062,"01",16930000,4800000,0,0,0,0
102181080,"01",0,0,0,0,0,1150000
102041033,"01",5700000,0,0,0,0,350000
102101058,"01",13680000,0,0,0,0,0
102011007,"01",0,14400000,0,0,0,150000
102011014,"01",0,0,0,0,0,65000
102041028,"01",0,0,0,0,0,150000
102161074,"01",0,0,0,0,0,3e+05
102011008,"01",0,0,0,0,0,8700000
102011013,"01",23725000,0,0,0,0,0
102072052,"01",0,0,0,0,0,30000
102102062,"01",0,0,0,0,0,6e+06
102102063,"01",41964400,0,0,0,0,0
102102057,"01",0,0,0,0,0,4e+06
102102060,"01",0,0,0,0,0,250000
102212083,"01",0,0,0,0,0,50000
102072043,"01",0,0,0,0,0,1e+05
102072049,"01",0,0,16800000,0,0,0
102212082,"01",0,0,0,0,0,5e+05
102042029,"01",0,0,0,0,0,2e+05
102102058,"01",15665600,9e+06,0,0,0,150000
102162071,"01",0,0,0,0,0,160000
102162072,"01",0,3800000,0,0,0,50000
102072045,"01",0,0,0,0,0,2e+05
102072042,"01",0,0,0,0,0,60000
102052033,"01",0,0,0,0,0,120000
102042026,"01",14020000,0,0,0,0,1500000
102072054,"01",30565000,0,0,0,0,0
102022021,"01",0,6600000,0,0,0,30000
102022022,"01",0,0,0,0,0,60000
102042030,"01",0,0,0,0,0,250000
102072046,"01",12040000,0,139200000,0,0,1500000
102012001,"01",0,0,0,0,0,180000
102012003,"01",0,0,0,0,0,3e+05
102012002,"01",0,6e+06,0,0,0,0
102062039,"01",0,0,0,0,0,120000
102072041,"01",0,16800000,0,0,0,250000
102012010,"01",0,9960000,0,0,0,0
102192080,"01",0,0,0,0,0,4200000
102012005,"01",0,0,0,0,0,2e+05
102022016,"01",0,2400000,0,0,0,1e+05
102022019,"01",0,0,0,0,0,4e+05
102062040,"01",0,5e+06,0,0,0,130000
102022017,"01",0,0,0,0,0,4e+05
102052034,"01",0,8e+06,0,0,0,2e+05
102022011,"01",0,0,0,0,0,80000
102022014,"01",0,0,0,0,0,4e+05
102052031,"01",1.9e+07,0,0,0,0,0
102062037,"01",0,0,0,0,0,2e+05
102072051,"01",0,0,0,0,0,150000
102072053,"01",0,0,0,0,0,3e+05
102102061,"01",17425600,0,0,0,0,0
102152066,"01",16077000,0,0,0,0,0
102152067,"01",0,0,0,0,0,25200000
102152068,"01",0,0,0,0,0,150000
102022020,"01",0,0,0,0,0,2e+05
102062038,"01",0,0,0,0,3e+06,7e+06
102072044,"01",12620000,10800000,0,0,0,50000
102072047,"01",22748000,0,0,0,0,0
102192077,"01",0,0,0,0,0,3e+05
102212081,"01",0,0,0,0,0,1e+05
102152069,"01",0,10120000,0,0,0,1e+05
102152069,"02",62690520,0,0,0,0,0
102152070,"01",0,0,0,0,0,140000
102012009,"01",0,0,0,0,0,60000
102212084,"01",0,0,0,0,0,150000
102192076,"01",0,3480000,0,0,0,3e+05
102192079,"01",0,0,0,0,0,5e+05
102022012,"01",0,0,0,0,0,5400000
102072055,"01",0,0,0,0,0,30000
102012007,"01",0,0,6e+07,0,0,1200000
102052035,"01",0,0,6e+06,0,0,150000
102102065,"01",0,0,0,0,0,350000
102212085,"01",0,0,0,0,0,50000
102052032,"01",12500000,1.2e+07,27400000,0,0,5e+05
102022018,"01",0,0,0,0,0,70000
102042027,"01",19550000,0,0,0,0,1e+05
102042028,"01",0,0,0,0,0,2300000
102062036,"01",0,5e+06,0,0,0,0
102022025,"01",0,0,0,0,0,70000
102072048,"01",263408000,0,0,0,0,0
102072050,"01",0,0,0,0,0,8e+05
102102059,"01",18812000,0,0,0,0,0
102013006,"01",0,0,0,0,0,1e+05
102013009,"01",0,0,0,0,0,1e+05
102013010,"01",0,1200000,0,0,0,3e+05
102043027,"01",14750000,0,0,0,0,1e+05
102043028,"01",15079500,0,0,9290000,0,0
102043030,"01",0,0,0,0,0,2e+05
102063037,"01",0,0,0,0,0,60000
102063040,"01",0,0,1.2e+07,0,0,1350000
102073041,"01",0,4.5e+07,0,0,0,0
102103056,"01",0,0,9e+07,0,0,0
102103057,"01",20714000,0,0,0,0,50000
102103059,"01",0,0,0,0,0,7e+05
102013007,"01",0,0,0,0,0,6e+05
102063038,"01",0,0,0,0,0,250000
102073042,"01",0,0,0,0,0,5e+05
102073048,"01",0,0,0,0,0,150000
102073050,"01",0,0,0,0,0,1e+05
102073050,"02",12280000,0,0,0,0,0
102103058,"05",0,0,0,1e+06,0,0
102103062,"01",0,0,0,1210000,0,3e+06
102023011,"01",24415000,0,0,0,0,150000
102023012,"01",0,0,0,0,0,4e+05
102023013,"01",0,0,3.2e+07,0,0,420000
102073047,"01",0,7200000,6e+06,0,0,0
102073049,"01",13996592,29400000,0,0,0,1e+05
102103060,"01",0,0,0,0,0,1e+07
102103061,"01",0,0,0,0,0,80000
102103061,"06",13780000,0,0,0,0,0
102103065,"01",0,0,0,0,0,2e+05
102023019,"01",0,0,0,0,0,250000
102023020,"01",0,0,0,0,0,5600000
102023016,"01",0,0,0,0,0,8400000
102023017,"01",0,0,0,0,0,2500000
102023018,"01",0,0,0,0,0,5e+05
102023018,"04",0,0,0,5332800,0,0
102063039,"01",0,3e+06,0,0,0,9e+05
102073043,"01",0,0,0,0,0,80000
102073044,"01",20444380,1.8e+07,0,0,0,0
102073046,"01",0,0,0,0,0,1e+05
102073046,"02",20445288,0,0,0,0,0
102083052,"01",0,0,0,0,0,1e+05
102083055,"01",0,0,0,0,0,1e+06
102083053,"01",28128800,0,0,0,0,0
102203079,"01",0,0,0,0,0,5e+05
102203080,"01",16350000,4.5e+07,0,0,0,0
102203076,"01",0,0,0,0,0,24550000
102203077,"01",0,14800000,0,0,0,0
102203078,"01",0,0,0,0,0,150000
102153070,"01",0,0,0,0,0,150000
102153069,"01",0,13500000,0,0,0,0
102153068,"01",0,1.2e+08,0,0,0,350000
102153067,"01",15350000,0,0,0,0,60000
102153066,"01",0,0,0,2e+06,0,1570000
102023024,"01",0,5e+06,0,0,0,2e+05
102023022,"01",0,0,0,0,0,7550000
102023023,"01",0,0,0,0,0,550000
102023021,"01",0,0,0,0,0,3250000
102023025,"01",0,0,0,0,0,2e+06
102053032,"01",0,0,0,0,0,5e+05
102053031,"01",14680000,0,0,0,0,0
102053035,"01",0,0,0,0,0,30000
102053033,"01",0,18300000,0,0,0,350000
102053034,"01",0,0,0,0,0,250000
102053034,"04",0,4550000,0,0,0,0
102163071,"01",0,0,0,0,0,1500000
102163073,"01",0,0,0,0,0,455000
102163074,"01",27560000,0,0,0,0,3e+05
102163075,"01",0,0,3600000,190000,0,10200000
102163072,"01",0,0,0,0,0,5750000
102163072,"02",0,0,0,0,0,8540000
102163072,"03",0,0,0,0,0,9370000
102013001,"01",2.4e+07,0,0,0,0,50000
102013002,"01",0,7.8e+07,0,0,3e+06,0
102013003,"01",14200000,0,0,0,0,1e+06
102013004,"01",0,1.5e+07,0,0,0,30000
102013005,"01",0,0,15500000,0,0,250000
102023014,"01",0,0,0,0,0,5e+05
102023015,"01",0,0,0,0,2500000,1200000
102043029,"03",0,0,0,0,150000,0
102043026,"01",0,0,0,0,0,2e+05
102054031,"01",0,0,10200000,0,0,1.2e+07
102054035,"01",0,19200000,0,0,0,0
102054032,"01",0,0,0,0,0,10800000
102054032,"02",0,0,0,0,0,9e+06
102054032,"03",0,0,0,0,0,13500000
102054033,"01",0,0,0,0,0,4e+06
102054034,"01",18940000,0,9240000,0,0,0
102024019,"01",0,0,0,0,0,1e+05
102024020,"01",0,6e+06,0,0,0,0
102074036,"01",19941500,0,0,0,0,80000
102074037,"01",0,0,0,0,0,2e+06
102074039,"01",21452500,7200000,0,0,0,40000
102074040,"01",24378100,7200000,2400000,0,0,0
102014010,"01",0,0,0,1040000,0,550000
102014006,"01",0,1.4e+07,0,0,0,3e+05
102014008,"01",0,0,0,0,0,80000
102014009,"01",0,0,0,40000,0,7550000
102024016,"01",67010500,0,6600000,0,0,1e+06
102024016,"02",24385200,0,0,0,0,0
102024017,"01",0,0,1.2e+07,0,0,4e+05
102024018,"01",17681000,4800000,0,0,0,2e+05
102074038,"01",0,0,0,0,0,150000
102104057,"01",0,0,0,0,0,140000
102104059,"01",0,0,0,0,0,1e+05
102104059,"02",0,0,0,0,250000,0
102104060,"01",0,0,0,0,0,2e+05
102074043,"01",0,0,0,0,0,5e+05
102074041,"01",0,6720000,0,0,0,60000
102074041,"03",0,0,0,0,1e+06,0
102104056,"01",0,0,0,0,0,250000
102074044,"01",0,0,0,0,0,1200000
102074045,"01",0,0,0,0,0,20000
102184075,"01",0,0,0,0,0,1e+05
102204078,"02",0,0,0,10500000,0,0
102204080,"01",0,0,2e+06,0,0,170000
102204076,"01",0,0,0,0,0,20000
102184071,"01",0,0,0,0,0,378000
102184074,"01",25600000,7920000,0,0,0,0
102144063,"01",0,0,0,0,0,150000
102144061,"01",0,0,0,0,0,3e+05
102144062,"01",0,0,0,0,0,4e+05
102184072,"01",0,0,0,0,0,250000
102204077,"01",0,0,0,0,0,2e+05
102204079,"01",28950000,1.2e+07,0,0,0,0
102084053,"01",17304200,0,0,0,0,1e+07
102084051,"01",0,0,0,0,0,1500000
102084055,"01",17677080,0,0,0,0,2500000
102084052,"01",2.2e+07,0,14400000,0,0,5e+05
102084052,"07",0,7200000,0,0,0,0
102014004,"01",31600000,0,0,0,0,0
102014004,"02",18704000,0,0,0,0,0
102024011,"01",0,0,0,0,0,4e+05
102024015,"01",0,0,0,0,0,150000
102024014,"01",0,0,0,0,0,250000
102164067,"01",0,0,0,0,0,150000
102014002,"01",0,0,0,0,0,12540000
102014003,"01",0,8500000,0,0,0,350000
102024012,"01",0,0,0,0,0,170000
102024013,"01",0,0,0,0,0,4e+05
102084054,"01",12400000,0,0,0,0,50000
102164066,"01",0,3600000,0,0,0,0
102164068,"01",0,4800000,0,0,0,80000
102164069,"01",0,4150000,0,0,0,2e+05
102164070,"01",0,0,0,0,0,150000
102184073,"01",0,0,0,1860000,0,7200000
102184073,"02",0,0,0,960000,0,0
102014005,"01",0,0,0,0,0,50000
102074046,"01",20607000,8400000,0,0,0,0
102074047,"01",80238000,0,0,0,0,1e+05
102074049,"01",0,8400000,0,0,0,8400000
102074049,"02",14215900,0,0,0,0,0
102044030,"01",14220000,0,0,0,0,80000
102024023,"02",0,0,0,0,5e+05,0
102024024,"01",0,0,0,0,0,50000
102024025,"01",0,0,0,0,0,2e+05
102014001,"01",0,0,0,0,0,4500000
102014001,"02",0,0,0,0,0,3500000
102014001,"03",0,0,0,0,0,2600000
102024021,"01",0,0,0,0,0,2e+05
102044026,"01",0,0,0,0,1e+06,3e+05
102044027,"01",0,0,0,0,0,4e+05
102044028,"01",0,0,0,0,0,6700000
102044028,"02",0,0,0,0,0,4600000
102044028,"03",0,0,0,0,0,5650000
102044029,"01",0,0,0,0,0,1e+05
102074042,"01",0,0,0,0,0,4500000
103031008,"01",0,0,0,0,1400000,0
103031014,"01",0,0,0,0,0,4e+06
103031021,"01",20109148,0,0,0,0,0
103031023,"01",0,28800000,0,0,0,0
103031024,"01",0,0,0,0,4e+06,0
103031025,"02",23500000,0,0,0,0,0
103031017,"01",18200000,0,0,0,0,0
103031040,"01",12150000,0,0,0,0,0
103031036,"01",9960000,0,0,0,0,0
103031015,"01",0,0,0,660000,0,3e+06
103061070,"01",0,0,0,8e+05,0,5e+05
103061069,"01",0,0,0,648000,0,960000
103061068,"01",0,0,6e+06,1140000,0,6e+05
103031055,"02",18494076,0,0,0,0,0
103031052,"01",1.8e+07,0,0,0,0,0
103031046,"01",10600000,0,0,0,0,0
103031050,"06",11600000,0,0,0,0,0
103101080,"01",1.2e+07,0,0,0,0,5e+06
103141083,"01",0,0,0,0,0,6e+06
103141085,"01",0,0,0,0,0,7500000
103031030,"01",12800000,22800000,0,0,0,0
103031043,"01",0,2160000,0,0,0,0
103031034,"01",0,6e+06,0,0,0,0
103031031,"02",0,0,0,0,0,5e+06
103031019,"01",0,3600000,0,0,0,0
103031035,"01",10840000,16800000,0,0,0,0
103031048,"01",10600000,0,0,0,0,0
103021002,"01",0,0,0,0,0,1e+05
103221091,"01",0,2400000,0,0,0,0
103031044,"01",24960000,0,0,0,0,0
103191086,"01",0,0,0,3e+06,0,8e+05
103191090,"01",22330000,0,0,0,0,0
103191088,"01",15950000,0,0,0,0,0
103031060,"01",0,0,6e+06,0,2e+06,0
103061062,"01",0,5e+05,0,2400000,0,0
103061063,"01",0,0,0,0,0,22500000
103061064,"01",23932000,0,0,0,0,0
