"ADDRESS","COL01","COL03","COL04","COL05","COL06","COL07","COL08","COL09","COL10"
101053047,"03",3,2,"03",NA,NA,NA,NA,NA
101053047,"04",3,2,NA,NA,NA,NA,NA,NA
101063065,"01",1,1,"34",1,2,"23",1,1
101063065,"02",2,2,"29",1,2,"16",5,1
101093076,"01",1,1,"37",1,2,"33",1,1
101093076,"02",2,2,"33",1,2,"33",1,1
101103085,"01",1,1,"35",1,2,"34",1,1
101103085,"02",2,2,"33",1,2,"62",5,1
101103085,"03",3,1,"03",NA,NA,NA,NA,NA
101053050,"01",1,1,"23",1,2,"22",1,1
101053050,"02",2,2,"21",1,2,"15",5,1
101053050,"03",3,2,"04",NA,NA,NA,NA,NA
101053050,"04",3,1,NA,NA,NA,NA,NA,NA
101043016,"01",1,1,"32",1,2,"14",1,1
101043016,"02",2,2,"31",2,NA,NA,5,1
101043016,"03",3,1,"06",1,1,"11",NA,NA
101043020,"01",1,1,"72",1,2,"16",1,1
101043020,"02",2,2,"70",2,NA,NA,5,1
101043020,"03",3,1,"35",1,2,"62",2,3
101053036,"01",1,1,"25",1,2,"23",1,1
101053031,"01",1,1,"38",1,2,"52",1,1
101053031,"02",2,2,"33",1,2,"23",5,1
101053038,"01",1,1,"44",1,2,"33",1,1
101053038,"02",2,2,"44",1,2,"12",5,1
101103082,"01",1,1,"47",1,2,"62",1,1
101103082,"02",2,2,"34",1,2,"33",5,1
101103082,"03",3,2,"15",1,1,"42",4,4
101043018,"01",1,2,"32",1,2,"15",1,2
101043018,"02",3,2,"13",1,1,"23",4,4
101043018,"03",3,2,"12",1,1,"22",4,4
101043018,"04",3,2,"10",1,1,"14",4,4
101053036,"02",2,2,"26",1,2,"41",5,1
101053039,"01",1,1,"33",1,2,"33",1,1
101053039,"02",2,2,"32",1,2,"15",5,1
101053037,"01",1,1,"40",1,2,"15",1,1
101053037,"02",2,2,"38",1,2,"33",5,1
101053037,"03",3,1,"18",1,1,"48",4,4
101053037,"04",3,2,"12",1,1,"21",4,4
101053040,"01",1,1,"32",1,2,"15",1,1
101053040,"02",2,2,"26",1,2,"15",5,1
101053040,"03",3,2,"09",1,1,"14",NA,NA
101053039,"03",3,2,"08",1,1,"12",NA,NA
101113090,"01",1,1,"33",1,2,"13",1,1
101053039,"04",3,1,"02",NA,NA,NA,NA,NA
101033009,"01",1,1,"64",1,2,"15",1,2
101033009,"02",3,1,"36",1,2,"21",1,2
101073067,"01",1,2,"18",1,1,"48",3,4
101033009,"03",3,1,"35",1,2,"15",2,4
101033009,"04",3,2,"24",1,2,"23",1,4
101033009,"05",5,2,"08",1,1,"12",NA,NA
101053030,"01",1,1,"32",1,2,"33",1,1
101113089,"01",1,2,"55",2,NA,NA,3,2
101053053,"01",1,1,"49",1,2,"33",1,1
101053053,"02",2,2,"47",1,2,"33",1,1
101053053,"03",3,2,"21",1,2,"52",2,4
101053053,"04",3,1,"17",1,1,"48",4,4
101053053,"05",3,2,"11",1,1,"21",4,4
101053054,"01",1,1,"73",1,2,"33",1,1
100011001,"01",1,1,"70",1,2,"91",1,1
100011001,"02",2,2,"62",2,NA,NA,5,1
100011001,"03",3,1,"24",1,2,"43",1,4
100011001,"04",3,2,"20",1,2,"45",2,4
100011003,"01",1,1,"40",1,2,"62",1,1
100011002,"01",1,1,"32",1,2,"52",1,1
100011002,"02",2,2,"25",1,2,"43",5,1
100011004,"01",1,1,"44",1,2,"52",1,1
100011004,"02",2,2,"38",1,2,"33",5,1
100011004,"03",3,2,"16",1,1,"42",4,4
100011004,"04",3,2,"11",1,1,"15",4,4
100011005,"01",1,1,"28",1,2,"62",1,1
100011005,"02",2,2,"27",1,1,"61",4,1
100011006,"01",1,1,"45",1,2,"16",1,1
100011006,"02",2,2,"46",1,2,"13",5,1
100011006,"03",3,2,"24",1,2,"43",1,4
100011006,"04",3,2,"22",1,1,"61",4,4
100011006,"05",3,2,"13",1,1,"23",4,4
100011007,"01",1,1,"24",1,1,"71",1,4
100011007,"02",9,1,"21",1,1,"61",3,4
100011007,"03",9,1,"21",1,1,"61",3,4
100011008,"01",1,1,"33",1,1,"61",1,1
100011008,"02",2,2,"28",1,2,"33",5,1
100011008,"03",3,2,"09",1,1,"13",NA,NA
100011010,"01",1,1,"37",1,2,"16",1,1
100011010,"02",2,2,"35",1,2,"16",5,1
100011010,"03",3,2,"15",1,1,"41",4,4
100011016,"01",1,2,"68",2,NA,NA,5,2
100011017,"01",1,1,"55",1,2,"52",1,1
100011003,"02",2,2,"33",1,2,"62",5,1
100011003,"03",3,2,"08",1,1,"12",NA,NA
100011003,"04",3,1,"07",1,1,"11",NA,NA
100011009,"01",1,1,"45",1,2,"33",1,1
100011009,"02",2,2,"35",1,2,"23",5,1
100011009,"03",3,1,"20",1,2,"52",2,4
100011009,"04",3,1,"19",1,1,"61",4,4
100011009,"05",3,1,"16",1,1,"41",4,4
100011009,"06",3,2,"10",1,1,"14",4,4
100011017,"02",2,2,"50",1,2,"39",3,1
100011017,"03",3,1,"23",1,1,"61",4,4
100011017,"04",3,1,"16",1,1,"42",4,4
100011019,"01",1,2,"54",2,NA,NA,5,2
100011019,"02",3,1,"27",1,2,"62",1,1
100011019,"03",3,1,"18",1,2,"43",2,4
100011014,"01",1,1,"40",1,2,"23",1,1
100011014,"02",2,2,"38",1,2,"23",5,1
100011014,"03",3,1,"19",1,1,"42",4,4
100011014,"04",3,2,"18",1,1,"42",4,4
100011029,"01",1,1,"47",2,NA,NA,1,1
100011029,"02",2,2,"45",2,NA,NA,5,1
100011020,"01",1,1,"67",1,2,"39",3,1
100011020,"02",2,2,"57",1,2,"26",5,1
100011024,"01",1,1,"45",1,2,"39",1,1
100011024,"02",2,2,"40",1,2,"23",5,1
100011024,"03",3,2,"19",1,1,"61",4,4
100011024,"04",3,1,"17",1,1,"44",4,4
100011024,"05",3,2,"11",1,1,"14",4,4
101052054,"04",3,2,"13",1,1,"22",4,4
101072072,"01",1,1,"63",1,2,"14",1,1
101072072,"02",2,2,"60",2,NA,NA,5,1
101072072,"03",3,2,"31",1,2,"62",2,4
101072072,"04",3,2,"30",1,2,"62",2,4
101072072,"05",3,1,"29",1,2,"62",1,4
101072072,"06",3,1,"28",1,2,"14",1,4
101102084,"01",1,1,"42",1,2,"23",1,1
101102084,"02",2,2,"39",1,2,"23",1,1
101102084,"03",3,1,"21",1,2,"52",2,4
101102084,"04",3,1,"17",1,2,"42",1,4
101102084,"05",3,2,"15",1,1,"41",4,4
101062069,"01",1,1,"29",1,2,"52",1,1
101062069,"02",2,2,"23",1,2,"42",5,1
101052044,"03",3,1,"20",1,2,"43",2,4
101052044,"04",3,2,"17",1,1,"48",4,4
101052044,"05",3,1,"12",1,1,"22",4,4
101062069,"03",3,2,NA,NA,NA,NA,NA,NA
101052049,"01",1,1,"43",1,2,"33",1,1
101052049,"02",2,2,"41",1,2,"62",1,1
101052049,"03",3,1,"11",1,1,"15",4,4
101052042,"01",1,1,"31",1,2,"22",1,1
101052042,"02",2,2,"31",1,2,"41",5,1
101052042,"03",3,2,"09",1,1,"13",NA,NA
101052042,"04",3,1,"07",1,1,"11",NA,NA
101052042,"05",3,1,NA,NA,NA,NA,NA,NA
101052046,"01",1,1,"52",1,2,"62",3,1
101052046,"02",2,2,"51",1,2,"33",5,1
101052046,"03",3,1,"21",1,2,"43",2,4
101052046,"04",3,1,"16",1,1,"42",4,4
101112094,"01",1,1,"38",1,2,"39",1,1
101112094,"02",2,2,"40",1,2,"39",1,1
101112094,"03",3,1,"10",1,1,"13",4,4
101112094,"04",3,2,"07",1,1,"11",NA,NA
101022007,"01",1,1,"43",1,2,"52",1,1
101022007,"02",2,2,"38",1,2,"33",5,1
101022007,"03",3,1,"16",1,1,"42",4,4
101022007,"04",3,2,"13",1,1,"22",4,4
101022007,"05",3,1,"10",1,1,"14",4,4
101062070,"01",1,1,"79",2,NA,NA,3,1
101062070,"02",2,2,"53",2,NA,NA,5,1
101062070,"03",3,1,"28",1,2,"23",1,4
101062070,"04",4,2,"21",1,2,"43",5,1
101062070,"05",3,1,"25",1,2,"42",1,4
101062070,"06",3,2,"16",1,1,"42",4,4
101062070,"07",3,2,"13",1,1,"22",4,4
101162096,"01",1,1,"49",1,2,"13",1,1
101162098,"01",1,1,"66",2,NA,NA,1,1
101162098,"02",2,2,"46",2,NA,NA,5,1
101162098,"03",3,1,"27",1,2,"13",1,1
101162098,"04",4,2,"19",1,2,"43",5,1
101162098,"05",3,1,"17",1,2,"23",1,4
101162098,"06",3,1,"21",1,2,"49",1,4
101162098,"07",3,2,"08",1,1,"13",NA,NA
101112095,"01",1,2,"65",2,NA,NA,3,2
101112090,"01",1,1,"40",1,2,"33",1,1
101112090,"02",2,2,"31",1,2,"62",5,1
101112090,"03",6,2,"77",2,NA,NA,5,2
101052059,"01",1,1,"27",1,2,"14",1,1
101052059,"02",2,2,"27",1,2,"14",5,1
101052059,"03",3,2,"01",NA,NA,NA,NA,NA
101052064,"01",1,1,"43",1,2,"15",1,1
101052064,"02",2,2,"41",1,2,"15",5,1
101052064,"03",3,1,"23",1,2,"15",1,4
101052064,"04",3,1,"18",1,2,"15",1,4
101052064,"05",3,2,"15",1,1,"23",4,4
101082080,"01",1,1,"42",1,2,"47",1,1
101082080,"02",2,2,"32",1,2,"16",5,1
101082080,"03",3,2,"14",1,1,"41",4,4
101082080,"04",3,2,"13",1,1,"23",4,4
101082080,"05",3,2,"07",1,1,"12",NA,NA
101102081,"01",1,2,"75",2,NA,NA,3,2
101102081,"02",3,1,"45",1,2,"13",2,4
101112087,"01",1,1,"80",1,2,"89",3,2
101062068,"01",1,1,"49",1,2,"16",1,1
101062068,"02",2,2,"41",1,2,"13",5,1
101112092,"01",1,1,"39",1,2,"21",1,1
101112092,"02",2,2,"31",1,2,"33",5,1
101112092,"03",3,1,"06",2,NA,NA,NA,NA
101162096,"02",2,2,"53",1,2,"03",5,1
101162096,"03",3,1,"29",1,2,"33",2,4
101162096,"04",3,2,"20",1,2,"43",2,4
101162096,"05",3,1,"19",1,2,"47",2,4
101162096,"06",3,1,"16",1,1,"41",4,4
101162096,"07",6,1,"78",2,NA,NA,2,2
101062068,"03",3,1,"23",1,2,"23",1,4
101062068,"04",3,2,"17",1,2,"45",6,4
101062068,"05",3,2,"14",1,1,"23",4,4
101062068,"06",3,1,"11",1,1,"21",4,4
101102082,"01",1,1,"39",1,2,"32",1,1
101102082,"02",2,2,"53",1,2,"15",1,1
101102082,"03",3,2,"17",1,2,"46",6,4
101112093,"01",1,1,"36",1,2,"35",1,1
101112093,"02",2,2,"25",1,2,"32",1,1
101112093,"03",3,2,"05",NA,NA,NA,NA,NA
101052050,"01",1,1,"62",1,2,"52",3,1
101052050,"02",2,2,"62",1,2,"52",3,1
101052050,"03",3,1,"17",1,1,"48",4,4
101072071,"01",1,1,"49",1,2,"16",1,1
101072071,"02",2,2,"53",1,2,"02",5,1
101072071,"03",3,1,"24",1,2,"23",2,4
101072071,"04",3,1,"20",1,1,"47",1,4
101072071,"05",3,1,"13",1,2,"16",1,4
101072073,"03",3,1,"15",1,1,"42",4,4
101072073,"04",3,2,"11",1,1,"21",4,4
101112088,"01",1,1,"53",1,2,"39",1,1
101112088,"02",2,2,"53",1,2,"62",1,1
101112089,"03",3,2,NA,NA,NA,NA,NA,NA
101012001,"01",1,1,"54",1,2,"16",2,1
101012001,"02",2,2,"48",2,NA,NA,5,1
101012001,"03",3,1,"25",1,2,"62",1,4
101022008,"01",1,1,"50",1,2,"52",1,1
101022008,"02",2,2,"42",1,2,"41",5,1
101022008,"03",3,1,"22",1,1,"62",4,4
101022008,"04",3,2,"17",1,1,"48",4,4
101022008,"05",3,1,"10",1,1,"15",4,4
101032015,"04",3,2,"03",NA,NA,NA,NA,NA
101052021,"01",1,1,"45",1,2,"33",1,1
101052021,"02",2,2,"54",1,2,"15",3,1
101052033,"04",3,2,"16",1,1,"41",4,4
101053025,"01",1,1,"51",1,2,"23",1,1
101053025,"02",2,2,"44",1,2,"22",5,1
101093078,"01",1,1,"55",1,2,"33",1,1
101093078,"02",2,2,"39",1,2,"23",5,1
101093078,"03",3,1,"23",1,1,"71",4,4
101093078,"04",3,1,"21",1,2,"43",2,4
101093078,"05",3,1,"19",1,2,"23",1,4
101093078,"06",3,1,"17",1,2,"23",1,4
101093078,"07",3,1,"15",1,1,"41",4,4
101093078,"08",3,1,"12",1,1,"21",4,4
101093080,"01",1,2,"50",1,2,"15",3,1
101093080,"02",3,1,"24",1,2,"23",1,4
101093080,"03",3,1,"17",1,2,"43",2,4
101053024,"01",1,1,"60",2,NA,NA,1,2
101053033,"01",1,1,"66",1,2,"16",3,1
101053033,"02",2,2,"62",1,2,"16",5,1
101053033,"03",3,2,"44",1,2,"33",2,4
101053021,"01",1,1,"60",1,2,"23",1,1
101053021,"02",2,2,"53",1,2,"23",5,1
101053021,"03",3,2,"32",1,2,"15",6,4
101053021,"04",3,1,"17",1,1,"48",4,4
101053021,"05",3,2,"16",1,1,"42",4,4
101053022,"01",1,1,"34",1,2,"33",1,1
101053022,"02",2,2,"33",1,2,"33",5,1
101053022,"03",3,1,"10",1,1,"14",4,4
101053022,"04",3,2,"03",NA,NA,NA,NA,NA
101053023,"01",1,2,"67",2,NA,NA,1,2
101053023,"02",3,2,"40",1,2,"14",2,4
101053023,"03",3,2,"45",1,2,"14",2,3
101053023,"04",5,1,"25",1,2,"43",2,4
101053023,"05",5,1,"24",1,2,"23",2,4
101053034,"01",1,1,"35",1,2,"23",1,1
101063062,"01",1,1,"29",1,2,"35",6,1
101063062,"02",2,2,"21",1,2,"21",5,1
101063062,"03",3,2,"04",NA,NA,NA,NA,NA
101063064,"01",1,1,"42",1,2,"14",1,1
101063064,"02",2,2,"45",1,2,"14",5,1
101063064,"03",3,2,"15",1,1,"41",4,4
101063064,"04",3,2,"12",1,1,"22",4,4
101063064,"05",3,1,"05",NA,NA,NA,NA,NA
101073068,"01",1,2,"18",1,2,"43",5,4
101133092,"01",1,2,"46",2,NA,NA,3,2
101133092,"02",3,2,"20",1,2,"23",5,4
101133092,"03",3,2,"17",1,2,"47",5,4
101133092,"04",3,2,"16",1,2,"43",6,4
101133092,"05",3,2,"14",1,1,"41",4,4
101023003,"01",1,1,"24",1,2,"43",1,1
101023003,"02",2,2,"19",1,2,"42",1,1
101053034,"02",2,2,"32",1,2,"23",5,1
101053034,"03",3,1,"16",1,2,"21",1,4
101053051,"01",1,1,"47",1,2,"33",1,1
101073068,"02",7,2,"16",1,1,"42",4,4
101073068,"03",7,1,"13",1,1,"23",4,4
101073068,"04",7,1,"12",1,1,"22",4,4
101073068,"05",7,1,"10",1,1,"15",4,4
101133095,"01",1,2,"58",2,NA,NA,3,1
101133095,"02",3,2,"27",1,2,"33",2,4
101133095,"03",3,1,"25",1,2,"23",1,4
101133095,"04",3,2,"15",1,1,"42",4,4
101053049,"01",1,1,"31",1,2,"62",1,1
101133092,"06",3,1,"10",1,1,"15",4,4
101053052,"01",1,1,"50",1,2,"23",3,1
101053052,"02",2,2,"40",1,2,"23",5,1
101053052,"03",3,2,"14",1,1,"23",4,4
101053048,"01",1,1,"48",1,2,"33",1,1
101053048,"02",2,2,"42",1,2,"33",5,1
101053048,"03",3,1,"08",1,1,"12",NA,NA
101033012,"01",1,1,"83",2,NA,NA,3,1
101033012,"02",2,2,"73",2,NA,NA,5,1
101023001,"01",1,1,"44",1,2,"23",1,1
101023001,"02",2,2,"34",1,2,"15",5,1
101023001,"03",3,1,"20",1,2,"43",1,4
101023001,"04",3,1,"19",1,2,"15",1,4
101023001,"05",3,2,"13",1,1,"21",4,4
101023002,"01",1,1,"60",1,2,"16",3,1
101023002,"02",2,2,"56",1,2,"15",5,1
101023004,"01",1,1,"35",1,2,"52",1,1
101023005,"01",1,1,"54",2,NA,NA,1,1
101023005,"02",2,2,"52",1,2,"15",5,1
101023005,"03",3,1,"32",1,2,"16",1,1
101023005,"04",3,1,"17",1,1,"42",4,4
101023005,"05",4,2,"22",1,2,"21",5,1
101033011,"01",1,1,"66",1,2,"15",3,1
101033011,"02",2,2,"49",1,2,"22",5,1
101033011,"03",6,2,"64",2,NA,NA,6,2
101053049,"02",2,2,"26",1,2,"52",1,1
101053035,"01",1,1,"58",1,2,"91",1,1
101053051,"02",2,2,"37",1,2,"33",5,1
101053051,"03",3,1,"09",1,1,"13",NA,NA
101053051,"04",3,1,"05",NA,NA,NA,NA,NA
101073070,"01",1,1,"68",1,2,"13",1,1
101133094,"01",1,1,"24",1,2,"33",1,1
101133094,"02",2,2,"23",1,2,"23",5,1
101133094,"03",3,1,"01",NA,NA,NA,NA,NA
101103081,"01",1,1,"33",1,2,"23",1,1
101043019,"01",1,2,"55",2,NA,NA,3,2
101063061,"01",1,1,"29",1,2,"21",1,1
101063061,"02",2,2,"28",1,2,"23",5,1
101033015,"01",1,1,"33",1,2,"52",1,1
101033015,"02",2,2,"29",1,2,"33",5,1
101033015,"03",3,1,"05",NA,NA,NA,NA,NA
101033015,"04",3,2,"02",NA,NA,NA,NA,NA
101093079,"01",1,1,"28",1,2,"21",1,1
101093079,"02",2,2,"21",1,2,"23",5,1
101093079,"03",3,1,"01",NA,NA,NA,NA,NA
101053035,"02",2,2,"58",1,2,"15",5,1
101053035,"03",3,1,"23",1,2,"62",1,4
101053047,"01",1,1,"37",1,2,"33",1,1
101053047,"02",2,2,"28",1,2,"33",5,1
101053055,"01",1,1,"59",1,2,"52",1,1
101053055,"02",2,2,"48",1,2,"33",5,1
101053055,"03",3,1,"24",1,2,"62",2,4
101053055,"04",3,1,"20",1,1,"61",4,4
101073074,"01",1,2,"39",1,2,"15",1,2
101073074,"02",3,2,"18",1,1,"51",4,4
101113086,"01",1,1,"48",1,2,"52",1,1
101113086,"02",2,2,"42",1,2,"33",5,1
101113086,"03",3,1,"17",1,1,"48",4,4
101133091,"01",1,1,"51",2,NA,NA,1,1
101133093,"01",1,1,"49",1,2,"16",1,1
101133093,"02",2,2,"42",1,2,"16",1,1
101133093,"03",3,1,"20",1,2,"62",1,4
101133093,"04",3,1,"17",1,2,"21",1,4
101133093,"05",3,1,"12",1,1,"21",4,4
101033008,"01",1,1,"23",1,2,"43",1,1
101033008,"02",2,2,"22",1,2,"43",5,1
101033008,"03",3,1,"01",NA,NA,NA,NA,NA
101053026,"01",1,1,"43",1,2,"62",1,1
101053026,"02",2,2,"42",1,2,"23",5,1
101053026,"03",3,2,"17",1,1,"48",4,4
101053029,"01",1,1,"45",1,2,"33",1,1
101053029,"02",2,2,"40",1,2,"33",5,1
101053029,"03",3,1,"18",1,2,"43",2,4
101053029,"04",3,2,"11",1,1,"15",4,4
101053039,"05",3,2,"02",NA,NA,NA,NA,NA
101053048,"04",6,2,"74",2,NA,NA,6,2
101053038,"03",3,1,"19",1,2,"43",2,4
101053038,"04",3,2,"15",1,1,"23",4,4
101053054,"02",2,2,"63",1,2,"23",5,1
101053054,"03",3,1,"23",1,2,"52",2,4
101073070,"02",2,2,"52",1,2,"33",5,1
101073075,"01",1,1,"60",1,2,"39",3,1
101073075,"02",2,2,"63",1,2,"16",5,1
101073075,"03",3,1,"21",1,2,"43",2,4
101073075,"04",3,1,"27",1,2,"62",2,4
101103082,"04",3,1,"09",1,1,"14",NA,NA
101053058,"01",1,1,"53",1,2,"33",3,1
101053058,"02",2,2,"43",1,2,"15",5,1
101053058,"03",3,1,"15",1,1,"41",4,4
101053041,"01",1,1,"40",1,2,"15",1,1
101053041,"02",2,2,"32",1,2,"13",5,1
101053059,"01",1,1,"36",1,2,"33",1,1
101063064,"06",6,1,"75",2,NA,NA,6,2
101063065,"03",3,1,"10",1,1,"15",4,4
101063065,"04",3,2,"05",NA,NA,NA,NA,NA
101093076,"03",3,1,"07",1,1,"11",NA,NA
101133091,"02",2,2,"48",2,NA,NA,5,1
101053060,"01",1,1,"62",1,2,"15",1,1
101053060,"02",2,2,"61",1,2,"12",5,1
101053060,"03",3,1,"29",1,2,"23",1,4
101053060,"04",3,1,"26",1,2,"23",1,4
101053060,"05",3,1,"25",1,2,"41",1,4
101053056,"01",1,1,"64",2,NA,NA,2,1
101053056,"02",2,2,"54",2,NA,NA,5,1
101053056,"03",3,1,"25",1,2,"43",2,4
101053044,"01",1,1,"38",1,2,"13",1,1
101053044,"02",2,2,"30",1,2,"15",5,1
101053044,"03",3,1,"13",1,1,"22",4,4
101053044,"04",3,1,"05",NA,NA,NA,NA,NA
101053045,"01",1,1,"31",1,2,"23",1,1
101053045,"02",2,2,"24",1,2,"43",5,1
101053045,"03",3,1,"01",NA,NA,NA,NA,NA
101053057,"01",1,1,"53",1,2,"33",1,1
101053059,"02",2,2,"32",1,2,"15",5,1
101033006,"01",1,1,"49",2,NA,NA,1,1
101033006,"02",2,2,"38",2,NA,NA,5,1
101053042,"01",1,1,"34",1,2,"15",1,1
101053042,"02",2,2,"30",1,2,"23",5,1
101053042,"03",3,2,"07",1,1,"11",NA,NA
101053042,"04",3,1,"05",NA,NA,NA,NA,NA
101073073,"01",1,1,"41",1,2,"33",1,1
101073073,"02",2,2,"38",1,2,"33",5,1
101073073,"03",3,2,"17",1,1,"48",4,4
101073073,"04",3,2,"14",1,1,"23",4,4
101073073,"05",3,1,"08",1,1,"12",NA,NA
101053032,"01",1,1,"37",1,2,"62",1,1
101053032,"02",2,2,"36",1,2,"52",5,1
101053032,"03",3,1,"03",NA,NA,NA,NA,NA
101053032,"04",3,2,"01",NA,NA,NA,NA,NA
101053043,"01",1,1,"30",1,2,"15",1,1
101053043,"02",2,2,"24",1,2,"15",5,1
101053043,"03",3,2,"07",1,1,"11",NA,NA
101063065,"05",3,1,"02",NA,NA,NA,NA,NA
101033006,"03",3,1,"23",1,2,"23",1,1
101033014,"01",1,1,"34",1,2,"33",1,1
101073067,"02",7,1,"15",1,1,"41",4,4
101073067,"03",7,1,"12",1,1,"21",4,4
101053058,"04",3,2,"15",1,1,"41",4,4
101053034,"04",3,2,"14",1,1,"41",4,4
101053034,"05",3,1,"05",NA,NA,NA,NA,NA
101053038,"05",3,1,"11",1,1,"21",4,4
101043016,"04",3,2,"03",NA,NA,NA,NA,NA
101103083,"01",1,1,"28",1,2,"23",1,1
101103083,"02",2,2,"27",1,2,"33",5,1
101033007,"01",1,1,"52",2,NA,NA,1,1
101033007,"02",2,2,"49",1,2,"23",3,1
101033007,"03",3,2,"23",1,2,"43",5,4
101033007,"04",3,2,"13",1,1,"22",4,4
101033006,"04",3,1,"18",1,2,"43",1,4
101053041,"03",3,2,"15",1,1,"41",4,4
101053041,"04",3,1,"13",1,1,"22",4,4
101053059,"03",3,1,"12",1,1,"22",4,4
101053059,"04",3,2,"08",1,1,"12",NA,NA
101033006,"05",4,2,"19",1,2,"23",5,1
101063061,"03",3,2,"03",NA,NA,NA,NA,NA
101073074,"03",3,1,"17",1,2,"23",2,4
101103083,"03",3,1,NA,NA,NA,NA,NA,NA
101073072,"01",1,1,"62",1,2,"62",3,1
101073072,"02",2,2,"59",1,2,"62",3,1
101073072,"03",3,2,"23",1,2,"33",2,4
101073072,"04",3,1,"20",1,1,"61",4,4
101053057,"02",2,2,"44",1,2,"33",5,1
101053057,"03",3,2,"23",1,2,"52",2,4
101053057,"04",3,2,"21",1,1,"61",4,1
100011023,"01",1,1,"48",1,2,"33",1,1
100011023,"02",2,2,"40",1,2,"23",5,1
100011023,"03",3,1,"23",1,2,"43",2,4
100011023,"04",3,2,"20",1,2,"43",2,4
100011022,"01",1,1,"38",1,2,"62",1,1
100011022,"02",2,2,"36",1,2,"33",5,1
100011022,"03",3,2,"13",1,1,"22",4,4
100011022,"04",3,2,"12",1,1,"21",4,4
100011012,"01",1,1,"43",1,2,"52",1,1
100011012,"02",2,2,"40",1,2,"33",5,1
100011012,"03",3,1,"16",1,1,"47",4,4
100011012,"04",3,2,"14",1,1,"23",4,4
100011013,"01",1,1,"29",1,2,"33",1,1
100011013,"02",2,2,"26",1,2,"52",2,1
100011013,"03",3,1,"03",NA,NA,NA,NA,NA
100011015,"01",1,1,"37",1,2,"23",1,1
100011015,"02",2,2,"34",1,2,"16",5,1
100011015,"03",3,2,"15",2,NA,NA,6,4
100011015,"04",3,1,"14",1,1,"22",4,4
100011015,"05",3,2,"10",1,1,"14",4,4
100011018,"01",1,1,"82",1,2,"16",3,1
100011018,"02",2,2,"81",1,2,"16",5,1
100011018,"03",3,2,"43",1,2,"52",1,4
100011022,"05",3,1,"09",1,1,"14",NA,NA
100011025,"01",1,1,"49",1,2,"39",1,1
100011011,"01",1,1,"42",1,2,"33",1,1
100011011,"02",2,2,"36",1,2,"23",5,1
100011011,"03",3,2,"21",1,2,"47",5,1
100011011,"04",3,1,"15",1,1,"23",4,4
100011011,"05",3,1,"08",1,1,"11",NA,NA
100011025,"02",2,2,"43",1,2,"33",5,1
100011025,"03",3,1,"21",1,1,"61",4,4
100011025,"04",3,2,"15",1,1,"41",4,4
100011031,"01",1,2,"68",2,NA,NA,3,2
100011033,"01",1,2,"70",2,NA,NA,3,2
100011021,"01",1,1,"41",1,2,"35",1,1
100011021,"02",2,2,"40",1,2,"33",1,1
100011021,"03",3,1,"18",1,1,"42",4,4
100011021,"04",3,2,"13",1,1,"21",4,4
100011033,"02",3,2,"26",1,2,"16",5,4
100011032,"01",1,1,"30",1,2,"33",1,4
100011032,"02",8,1,"19",1,1,"48",4,4
100011032,"03",8,1,"18",1,1,"42",4,4
100011032,"04",8,1,"17",1,1,"42",4,4
100011027,"01",1,1,"42",1,2,"16",1,1
100011027,"02",2,2,"41",1,2,"16",5,1
100011027,"03",3,1,"21",1,2,"22",1,4
100011027,"04",3,2,"14",1,1,"23",4,4
100011029,"03",3,2,"19",1,2,"45",5,1
100011030,"01",1,1,"50",2,NA,NA,1,1
100011030,"02",2,2,"50",2,NA,NA,5,1
100011030,"03",3,2,"20",1,2,"43",1,4
100011030,"04",3,2,"15",1,1,"23",4,4
100011030,"05",3,1,"18",1,2,"23",2,4
100011032,"05",9,1,"17",1,1,"48",4,4
100011034,"01",1,1,"30",1,2,"52",1,1
100011034,"02",2,2,"24",1,2,"34",5,1
100011037,"01",1,1,"38",1,2,"23",1,1
100011037,"02",2,2,"31",1,2,"32",5,1
100011037,"03",3,2,"05",NA,NA,NA,NA,NA
100011026,"01",1,1,"38",1,2,"21",1,1
100011026,"02",2,2,"35",1,2,"33",5,1
100011026,"03",3,2,"15",1,1,"41",4,4
100011026,"04",3,2,"13",1,1,"22",4,4
100011026,"05",3,2,"08",1,1,"12",NA,NA
100011028,"01",1,1,"54",1,2,"91",1,1
100011028,"02",2,2,"50",1,2,"12",5,1
100011028,"03",3,1,"26",1,2,"62",2,4
100011028,"04",3,1,"21",1,1,"61",4,4
100011028,"05",3,2,"24",1,2,"43",2,4
100011039,"01",1,1,"33",1,2,"33",1,1
100011039,"02",2,2,"28",1,2,"33",5,1
100011039,"03",3,1,"03",NA,NA,NA,NA,NA
100011035,"01",1,1,"33",1,1,"62",1,1
100011035,"02",2,2,"32",1,2,"23",5,1
100011036,"01",1,1,"48",1,2,"16",1,1
100011036,"02",2,2,"46",2,NA,NA,5,1
100011036,"03",3,1,"28",1,2,"33",1,1
100011036,"04",3,1,"19",1,1,"48",4,4
100011039,"04",3,2,"03",NA,NA,NA,NA,NA
100011040,"01",1,1,"44",1,2,"23",1,1
100011040,"02",2,2,"42",1,2,"13",5,1
100011040,"03",3,1,"20",1,2,"47",1,4
100011040,"04",3,2,"17",1,1,"48",4,4
100011040,"05",3,1,"16",1,1,"41",4,4
100051051,"01",1,1,"84",2,NA,NA,3,4
100051052,"01",1,1,"48",1,2,"52",1,1
100041050,"01",1,1,"41",1,2,"16",3,1
100041050,"02",2,2,"42",1,2,"16",5,1
